id,"y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__agg_autocorrelation__f_agg_""var""__maxlag_40",y__ar_coefficient__coeff_3__k_10,y__ar_coefficient__coeff_9__k_10,"y__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","y__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6","y__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)",y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,"y__fft_coefficient__attr_""angle""__coeff_11","y__fft_coefficient__attr_""angle""__coeff_2","y__fft_coefficient__attr_""angle""__coeff_20","y__fft_coefficient__attr_""angle""__coeff_24","y__fft_coefficient__attr_""angle""__coeff_25","y__fft_coefficient__attr_""angle""__coeff_31","y__fft_coefficient__attr_""angle""__coeff_33","y__fft_coefficient__attr_""angle""__coeff_35","y__fft_coefficient__attr_""angle""__coeff_38","y__fft_coefficient__attr_""angle""__coeff_39","y__fft_coefficient__attr_""angle""__coeff_45","y__fft_coefficient__attr_""angle""__coeff_5","y__fft_coefficient__attr_""angle""__coeff_57","y__fft_coefficient__attr_""angle""__coeff_72","y__fft_coefficient__attr_""angle""__coeff_73","y__fft_coefficient__attr_""angle""__coeff_8","y__fft_coefficient__attr_""angle""__coeff_92","y__fft_coefficient__attr_""imag""__coeff_63","y__fft_coefficient__attr_""real""__coeff_2","y__fft_coefficient__attr_""real""__coeff_84",y__lempel_ziv_complexity__bins_10,"y__linear_trend__attr_""pvalue""",y__longest_strike_below_mean,y__number_peaks__n_10,y__partial_autocorrelation__lag_4,y__partial_autocorrelation__lag_8,y__ratio_beyond_r_sigma__r_2,y__variation_coefficient
092a09c2b274437cacc47579598007d841832357369735c3c770b2ba6dca3454,0.4566366490626747,0.0908785859609514,0.0375791369300466,-0.0170832102832202,4.524032126517336e-07,-5.805612409752084,-0.7386363636363636,-0.0522022838499184,3.673770491803279,-2422.453248925829,0.057478245974093,-1.822006740257592,-179.60138811264068,144.4269358963398,119.04866144571488,-178.28986675197564,119.50424995625082,-151.70093579833153,43.51649157281169,143.92288875739538,-163.0480095982065,17.045210397317085,-66.26436066701096,-177.28573333081476,16.288002043600095,-128.54252639232186,19.29868313710781,134.81170996831926,15697.417176005834,-594652.0158553498,-27420.528148662896,0.1717296962182269,0.6544416079559263,94.0,57.0,0.1070186728619873,0.0119201455080907,0.0247985120892746,0.3209141515973196
096d04270888c86c3698b47942b1ccd5fcede77987562931d4177f7e95160639,0.6254668330936557,0.049200831206418,0.3041224487809569,-0.0204663957423989,2.26743886903796e-06,-5.482532116112448,-0.3268292682926829,-0.8255395683453237,0.8843416370106761,727.562688826134,0.0855668854995915,29.66092339262064,-54.541773578103616,-27.353673300274835,-64.44240810766628,127.66530735356984,-64.06007048963166,-30.687759075463124,-161.45230894082596,-164.88756953719692,-112.92568229362614,-58.4459144181597,2.810710511687869,173.3019312500868,-68.50407431970251,-30.946308862805235,30.450495278978607,64.20534326159847,-5675.1517385424,23467.15125217132,-5959.062527018321,0.2362058276503409,0.0226962824617318,217.0,46.0,0.075214162588481,-0.0466500474863292,0.0340979541227526,0.2471124899030569
0ae3bb3e0b0353563576befc8fd4549912995de9f069183fe0b20bce13d7cd57,0.3552428994070175,0.0302599251885001,0.1151987317407072,0.0131389701633731,2.647121314884273e-05,-4.9611956205189935,-32.94871794871795,-15.081836327345307,102.4507299270073,-127.01526704464926,0.0593656179468748,138.98288514480325,-0.919674929582876,75.06476386124892,-125.49192699411154,-122.94106277841507,-99.2487601059492,-162.84155234520148,-131.0516188011256,121.61719077357708,100.4730045426476,-104.491046055956,-95.46078208916184,-118.5577360040454,92.30529751464582,-86.91944152832733,168.15893928372006,-178.9336989514893,53327.36036108687,982702.4596230608,-10043.81606200306,0.1146931184128952,0.2506482486134084,111.0,76.0,0.0059658898038017,0.0137263813843237,0.0570365778053316,0.6736909735351113
0b104201b2555d9eea01adaf120f401db50cdc0df2bc3457fcbce2a7d9948e28,0.3681316374381837,0.1319174617492044,0.0462523726119943,-0.0792071994437824,5.991226813542143e-09,-6.622405349439916,0.4429530201342282,0.2079365079365079,-2.922671353251318,-317.1534665928436,0.0646147412986751,-154.000105930913,128.08910803943806,178.33444785865677,83.96984450284491,77.99944313739589,63.1688402925239,86.51360677673485,-21.44203483567362,147.51851145410149,112.96942289311824,-14.047362985428297,-137.53710587747165,-120.699520600029,98.47986563151512,89.53970176661096,-114.08149060931154,16.702679595508176,-3698.460027315297,-48721.95075815641,4584.5214884471925,0.2027278363298202,0.4944616210862739,80.0,40.0,-0.1035095843813964,-0.0760747967137866,0.0049597024178549,0.7242966875221911
0b457d358285ce6a2337cf4c69d227e8c1e0d6925782c0dc1d876fdef7bf1e06,0.3519689231997243,0.0073360909521197,0.0860740395858539,0.0238026276395069,0.3224858247410904,-1.9204865148933388,-13.025,-13.561290322580644,-1.5877437325905293,-98.61754486038345,0.0753054181106921,108.0864529141504,-155.71417069039117,-69.77346015390944,120.40182296568412,148.80146352656172,-113.03125262920088,89.04896017487408,-70.60168136874461,157.78239192381344,-161.3487434471814,106.25075993296907,-170.98666070516816,-13.458955746580711,-153.59011729367393,-28.517105487747244,143.24584837375636,1.9163935777490944,-8722.1360106337,-87370.56125630611,-803.1990207458098,0.282083075015499,3.8182738020327463e-34,17.0,86.0,0.15769769563688,0.037162746813125,0.041537507749535,0.2143472808415022
0b659d324c401313e25e29ab2d218d2968a1da941b27e0738faa099d9c9ea2a4,0.0044022425209272,0.0229379340025698,0.0838075966500996,-0.1397131186199935,6.439326260447281e-12,-7.827066167304676,-51.69827586206897,2.647058823529412,-341.46649484536084,-5.265632599767284,0.0905353189552176,-86.4239843288447,-171.12267733726603,-113.44901413871484,-0.3835856836648067,90.2511109055291,170.98627262533512,-87.0363965238898,129.75350367856026,149.67012110397326,47.18445080607254,73.38144312384863,143.80878545112287,-106.63886332888544,95.8874947232452,-2.3365971934826484,155.01985048064356,134.21935512626948,25871.44353407027,-29377.43272701117,10354.466629227354,0.1655300681959082,0.6853773131085787,17.0,75.0,-0.1005227559172148,-0.1817942979117095,0.0198388096714197,0.4730662251304102
0c0c478de9a3c2ff59c9ca2cbe986e4965824ecfaee1d73b975b8d857ec0674a,0.3231206091884446,0.0343418270613362,0.1919878530206744,-0.0048424937040745,1.2989669283164215e-06,-5.595640580989198,11.562231759656653,2.099403578528827,1.7179487179487178,-642.5080466781299,0.0396667145252606,-170.92732896040872,169.6559343815432,-19.16196175246308,51.15473333393289,51.82380791429907,-147.27145214187283,-3.704846541168584,-153.31388254897124,75.90367599808975,90.05225077387209,130.33396251462892,-137.8080491028352,161.37896773004485,-38.687805144064335,-100.91934977565772,-142.60474258877426,10.459731984203616,8368.624165067038,-145632.49541629053,-5378.340369433918,0.1122132672039677,0.5970474903182255,48.0,62.0,0.1241926538182052,0.0608567819911468,0.0142591444513329,0.5188998171620915
0ce67779eaa33056a996ccdeabeb3c04e48d41388d5fa734c30f505d7583b559,0.4976550537807943,0.1111422010032853,0.033254108942124,0.1378416686340036,2.273563580296201e-09,-6.798098921446621,43.483870967741936,5.607744107744108,-14.136217948717947,19708.42568330533,0.0702014336122396,171.19367802309844,157.52228877418136,78.58305706292902,-134.54614850918443,-19.354839838784443,-155.16289200615324,-70.91877167879218,37.09774184539575,158.54041785544464,95.1723283018334,-51.34152396358607,-154.5162244535265,125.6174698007074,-115.6759047277542,134.46079902801654,-170.11229244357315,-157.52698629205474,-475570.3362989968,-5796432.435501989,-171964.0937107518,0.1965282083075015,0.7537471779772482,112.0,42.0,-0.0470626592878462,-0.0448225454597702,0.0278983261004339,0.3336199820397523
0ddb434d18f5ca44cbdb353ba0ae6d9d34a2485a53f5b4efafee103d52cf842c,0.5444887813322163,0.0293831000282781,0.0756899542457707,-0.0171219872345996,0.0009987917274988,-4.091906779021521,-2.511538461538461,-10.26678445229682,3.279491833030853,-211.23937907867256,0.0393601680325438,-164.65970624110395,150.5385935579285,-72.79464680031691,71.00507466469631,-128.99802619805334,-96.15215456547024,-143.14111619151407,27.400088214753303,65.02958800549791,-72.31710730753451,-95.80314543036732,-39.161471034037774,169.873848147278,59.82039575729838,139.6930954680573,-142.87367756795877,113.3599454386931,-5893.311344057371,-409745.97641032666,-13071.866935077443,0.2492250464972101,1.1403559847312555e-11,205.0,66.0,0.1497132433660477,-0.0314525611691245,0.0260384376937383,0.329065326489035
101e17ae7801e4acefab9ca1d685221eeda35fd6edd3ee644028cfac0534d31e,0.6332081668880388,0.0545962563208702,-0.026136607402336,0.0657325543869398,0.0002215341854722,-4.4712652309758285,-4.0,-7.1116838487972505,1.3478260869565215,-66.80042604076748,0.0269077963201307,-151.83091358790676,168.04165744877233,-25.39548942834638,-85.48313943169394,41.60368067402044,-106.89388905306552,26.105682811116868,-170.30532577127792,35.23966009178266,-62.64988559992854,-153.5872060485692,-98.28853179390713,-72.61843357411881,-74.0147924245916,146.4556581231919,-73.21104594682879,167.42578122291133,-26040.21416223129,-1194225.3414354243,18811.764747256333,0.1636701797892126,5.097930668187464e-64,298.0,47.0,-0.0441378430456821,-0.0785852644356681,0.0576565406075635,0.5688178251528193
