id,y__abs_energy,y__absolute_maximum,y__absolute_sum_of_changes,y__ar_coefficient__coeff_8__k_10,"y__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)"
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---1,7710.580164923005,4.10963,11.059640000000003,0.0141344823779568,1.1453709184414549
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---10,8092.96009274052,3.96235,11.286531999999994,0.0143450705205529,1.0247333161315153
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---28,8092.96009274052,3.96235,11.286531999999994,0.0143450705205529,1.0247333161315153
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---11,8073.877159838594,4.175978,12.458659,0.043492748348597,1.1512786395845906
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---12,8057.671503372421,4.150085,11.168489,0.0354174589077188,1.1364853386081315
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---3,8057.671503372421,4.150085,11.168489,0.0354174589077188,1.1364853386081315
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---13,7683.171109278899,4.180949,11.513671999999996,0.0212299746560243,1.1834084035177872
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---2,7683.171109278899,4.180949,11.513671999999996,0.0212299746560243,1.1834084035177872
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---7,7683.171109278899,4.180949,11.513671999999996,0.0212299746560243,1.1834084035177872
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---14,8184.635212179883,4.232063,14.618280999999996,0.017475572329033,1.1771813347504552
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---22,8184.635212179883,4.232063,14.618280999999996,0.017475572329033,1.1771813347504552
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---15,7689.757651334291,4.206903,11.452163000000002,-0.0063929715054288,1.2025581451066223
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---16,8130.373375531824,4.030409,12.183316999999995,0.0155040903275253,1.0698735760637104
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---21,8130.373375531824,4.030409,12.183316999999995,0.0155040903275253,1.0698735760637104
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---8,7675.7731847497635,4.110668,11.945039999999995,0.0168703391034435,1.1460979449032815
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---19,7724.933562420207,4.533598,12.880010000000004,0.0032164714639481,1.3661068647298893
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---20,7724.933562420207,4.533598,12.880010000000004,0.0032164714639481,1.3661068647298893
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---23,8119.771362833018,4.120093,11.056693999999991,0.0028726617104594,1.124226142167353
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---9,8119.771362833018,4.120093,11.056693999999991,0.0028726617104594,1.124226142167353
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---24,8108.712207444894,4.105642,10.946931999999997,0.0169207611417363,1.1069190021697437
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---26,8005.443170764417,4.283259,12.218656000000005,0.0238065366998236,1.210515783996818
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---29,7692.342519156995,4.091958,10.925823000000005,0.0171384439744712,1.129222917566503
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---4,7751.099230784921,4.209966,10.765122,0.0528204643468123,1.2039463000126829
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#binarytrees---5,7798.400639549021,4.094058,13.399016,0.0021378727322682,1.1212110455225397
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---0,2465.789186610284,4.769986,7.372969999999999,0.0033318782217402,2.0152914210719857
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---19,2465.789186610284,4.769986,7.372969999999999,0.0033318782217402,2.0152914210719857
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---1,2427.8513676951898,4.982961,7.985033,0.0015538040058233,2.11863534658146
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---10,2373.9480605446624,5.308236,8.866775000000004,0.0300393658883952,2.2839145099966376
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---14,2373.9480605446624,5.308236,8.866775000000004,0.0300393658883952,2.2839145099966376
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---20,2373.9480605446624,5.308236,8.866775000000004,0.0300393658883952,2.2839145099966376
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---11,2416.117300294611,5.084736,7.947399000000002,0.0078834433620253,2.186455085064602
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---12,2409.537723540769,4.778661,8.047765000000002,0.0358182235491283,2.023091138540367
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---13,2409.537723540769,4.778661,8.047765000000002,0.0358182235491283,2.023091138540367
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---28,2409.537723540769,4.778661,8.047765000000002,0.0358182235491283,2.023091138540367
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---15,2350.641472646676,5.473421,8.751987000000003,0.0290696326496978,2.3727530443758886
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---16,2483.88785201651,4.911359,9.131541999999992,0.0411949566245464,2.071348402233574
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---17,2416.112099963516,4.700367,8.160194999999995,0.0111397769479438,1.982801396149636
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---18,2396.4796628736467,4.885328,8.51869199999999,0.0167363707858944,2.0730257098661924
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---2,2386.9987836174687,4.7821,7.9018380000000015,0.0307282068215231,2.0085395111871827
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---25,2386.9987836174687,4.7821,7.9018380000000015,0.0307282068215231,2.0085395111871827
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---5,2386.9987836174687,4.7821,7.9018380000000015,0.0307282068215231,2.0085395111871827
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---8,2386.9987836174687,4.7821,7.9018380000000015,0.0307282068215231,2.0085395111871827
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---21,2440.725025597694,5.4523,9.049665000000008,0.0049140419654681,2.369443959323077
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---22,2394.688303750012,5.057132,8.425215000000001,0.0349910189169481,2.155792133174068
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---23,2387.009890144812,4.845944,8.482650000000003,0.0280242041830216,2.0444741849509223
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---24,2393.399959685624,5.027941,8.253396999999996,0.0377949439414811,2.152734505303762
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---7,2393.399959685624,5.027941,8.253396999999996,0.0377949439414811,2.152734505303762
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---26,2530.2115225710786,5.43511,8.967768000000008,0.0504115008228454,2.3655812599015413
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---9,2530.2115225710786,5.43511,8.967768000000008,0.0504115008228454,2.3655812599015413
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---27,2473.456905214727,5.680088,8.713055,0.0206296628294415,2.5008275737459584
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---29,2360.5490285490823,4.465834,7.095431999999996,0.0056424158222673,1.830544130702896
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---6,2360.5490285490823,4.465834,7.095431999999996,0.0056424158222673,1.830544130702896
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---3,2457.4883459861385,5.661393,7.850279000000006,0.0223627997043277,2.4987223930796447
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#fannkuch_redux---4,2486.387366810646,4.610035,8.463191000000005,0.0141010808299819,1.8201337124122048
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---0,134.81044921193,2.413708,5.029992,0.0449371023261836,1.1144635854404408
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---1,137.825119283442,2.744429,4.8660320000000015,0.0401502358076441,1.3241698675383913
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---17,137.825119283442,2.744429,4.8660320000000015,0.0401502358076441,1.3241698675383913
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---10,137.694607538588,2.495287,5.278543999999999,0.04354061584604,1.1769033432892742
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---11,136.34007265858696,2.424833,4.979910000000002,0.0228831393395784,1.144929363241589
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---12,138.52424610371196,2.596926,5.422752000000002,0.1852502884938744,1.2441488378263272
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---25,138.52424610371196,2.596926,5.422752000000002,0.1852502884938744,1.2441488378263272
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---13,137.128731638026,2.409679,4.897786999999999,0.0166397863118808,1.139444483459221
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---18,137.128731638026,2.409679,4.897786999999999,0.0166397863118808,1.139444483459221
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---14,135.57378862269698,2.29095,4.895566000000002,0.0476570409302381,1.0643181658616403
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---15,137.130939108084,2.428603,4.347420999999999,0.0647625712499932,1.1487332174767826
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---27,137.130939108084,2.428603,4.347420999999999,0.0647625712499932,1.1487332174767826
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---16,137.910268218252,2.598679,4.395420000000001,0.0314893967482027,1.2328949568133591
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---19,136.87201348719998,2.570794,5.078802,0.0480371958302641,1.2240396795256765
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---2,136.284785426626,2.493587,4.3002590000000005,0.0482141778935783,1.179593864981055
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---5,136.284785426626,2.493587,4.3002590000000005,0.0482141778935783,1.179593864981055
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---20,138.629362868471,2.572194,4.893940000000001,0.039629722488447,1.2354964362596044
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---6,138.629362868471,2.572194,4.893940000000001,0.039629722488447,1.2354964362596044
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---21,137.47701371720598,2.685904,4.745965,0.0504557350013836,1.2814166889891887
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---28,137.47701371720598,2.685904,4.745965,0.0504557350013836,1.2814166889891887
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---22,135.71139834073398,2.595893,5.007471000000001,0.0173198139537063,1.2170776878975866
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---23,137.356407259089,2.627664,5.240433999999999,0.0481029916450358,1.2387408364145849
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---24,136.390484352637,2.510646,4.556206999999999,0.0435419610505114,1.188009190421954
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---9,136.390484352637,2.510646,4.556206999999999,0.0435419610505114,1.188009190421954
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---26,137.274052553065,2.459475,4.465933,0.0326332970459544,1.17553397848897
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---29,136.87144446568897,2.586287,4.789726000000001,0.0356947084985996,1.22909873116086
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---3,135.820668645343,2.397748,4.233077,0.057822662475559,1.1343484694464687
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---4,137.70133043318498,2.525268,4.78232,0.1419210755884275,1.1866167721047982
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---7,139.57317249618998,2.750261,4.587575999999999,0.0654179137968451,1.3182010710079604
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#nbody---8,139.57317249618998,2.750261,4.587575999999999,0.0654179137968451,1.3182010710079604
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---0,1926.825227071918,5.560584,8.808297,0.0134062869763876,2.4944954010813576
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---1,1941.6181616616311,6.030273,7.557570999999998,0.0511347745518522,2.743090577623382
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---11,1941.6181616616311,6.030273,7.557570999999998,0.0511347745518522,2.743090577623382
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---10,1901.513055182583,6.2781,8.877723,-0.0002081135921844,2.9448055572449943
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---9,1901.513055182583,6.2781,8.877723,-0.0002081135921844,2.9448055572449943
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---12,1922.6776209713385,5.804523,8.905283000000003,0.0334338265545835,2.6552080343170283
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---13,1943.941280249783,5.799198,7.618584000000003,0.0348523359542301,2.666427571980012
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---14,2040.6970223696849,5.565655,6.648489999999995,0.0258975209766068,2.5457828414604684
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---15,1929.3033776391933,5.519755,8.094676000000002,0.0477649629066087,2.531915231510995
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---3,1929.3033776391933,5.519755,8.094676000000002,0.0477649629066087,2.531915231510995
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---16,1942.907319121097,5.73047,8.293486000000001,0.0357333651808098,2.577326649201337
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---23,1942.907319121097,5.73047,8.293486000000001,0.0357333651808098,2.577326649201337
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---17,1868.47340928306,6.669629,9.135955000000004,0.0475443674427585,3.099115727108069
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---18,1966.1998239481984,5.867976,7.925751999999999,0.0282270412209036,2.7255118263493268
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---7,1966.1998239481984,5.867976,7.925751999999999,0.0282270412209036,2.7255118263493268
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---19,1864.672149311561,5.558374,7.958818000000001,0.0016650365687026,2.544645354772202
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---2,2105.1815349289445,5.389827,6.904883000000003,0.0391289904082642,2.4488822495745364
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---20,2105.1815349289445,5.389827,6.904883000000003,0.0391289904082642,2.4488822495745364
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---21,1973.044999981933,6.184138,8.98503,0.0014099370906846,2.9958101279270792
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---22,1972.7088623955349,6.039021,8.852475000000002,-0.0011728196574042,2.727468742528277
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---28,1972.7088623955349,6.039021,8.852475000000002,-0.0011728196574042,2.727468742528277
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---24,1918.555993859116,6.321598,8.637080000000001,0.0150269829816811,2.941118402077546
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---25,1986.9450777684767,5.888948,7.878352999999997,0.032282332051941,2.715624924755931
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---5,1986.9450777684767,5.888948,7.878352999999997,0.032282332051941,2.715624924755931
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---26,1895.370265239089,5.818794,8.415364999999992,0.0108175963063743,2.671232683146324
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---27,1979.65638732738,5.978424,7.813472000000002,0.0200515204926279,2.740359303001464
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---29,1976.7964878437688,5.665573,8.176259000000003,0.0612826429106844,2.617750669506288
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---4,2236.305537248185,6.76626,8.936327,0.0142646103297367,3.109694093119109
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#richards---8,2236.305537248185,6.76626,8.936327,0.0142646103297367,3.109694093119109
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---0,2117.769117366715,3.751873,8.50353100000001,0.0684619240611302,1.4487434719989525
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---5,2117.769117366715,3.751873,8.50353100000001,0.0684619240611302,1.4487434719989525
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---1,2144.567985183166,3.724772,7.177190000000003,0.0540245938584213,1.4404733789390691
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---10,2130.722459211593,3.812243,7.993376999999992,0.0645663336371209,1.495720720275052
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---11,2104.135343432717,3.895224,7.372783999999998,0.061039095193424,1.5232347095832428
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---12,2123.98765340818,3.704191,7.310736999999996,0.0566112077003248,1.435926754811572
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---15,2123.98765340818,3.704191,7.310736999999996,0.0566112077003248,1.435926754811572
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---2,2123.98765340818,3.704191,7.310736999999996,0.0566112077003248,1.435926754811572
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---13,2111.2568810257617,3.915044,9.199867999999991,0.0737937145183267,1.53864459404522
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---14,2126.1088979171554,3.587387,7.691921,0.056582388096553,1.3696422597443618
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---21,2126.1088979171554,3.587387,7.691921,0.056582388096553,1.3696422597443618
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---27,2126.1088979171554,3.587387,7.691921,0.056582388096553,1.3696422597443618
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---16,2111.18979548692,4.072973,7.927749999999995,0.0597710618663184,1.6318410671187489
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---20,2111.18979548692,4.072973,7.927749999999995,0.0597710618663184,1.6318410671187489
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---17,2125.572244802337,3.824141,7.573831999999999,0.0533434432941598,1.4722586617344302
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---18,2132.3538105324,3.897024,7.373897000000002,0.0703718625530549,1.530191764904326
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---19,2104.380282999621,3.969538,7.626195000000001,0.0688502873591992,1.565579598357789
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---25,2104.380282999621,3.969538,7.626195000000001,0.0688502873591992,1.565579598357789
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---22,2132.603405807229,3.96001,8.706451000000001,0.0418251711360622,1.55638574087005
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---23,2122.046958347345,3.831394,8.40543499999999,0.0497927837465602,1.503044766297152
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---29,2122.046958347345,3.831394,8.40543499999999,0.0497927837465602,1.503044766297152
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---24,2130.771791563148,3.957858,6.741767000000008,0.076970091402285,1.56850644926637
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---26,2098.15063474826,3.679785,8.352347000000004,0.0843363503476741,1.4195244369288418
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---28,2098.15063474826,3.679785,8.352347000000004,0.0843363503476741,1.4195244369288418
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---3,2119.976824876274,3.880446,8.095273,0.0298602442594258,1.5309077942133884
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---4,2102.959792912058,4.237534,7.432174,0.0579098188064989,1.720886967709192
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---6,2148.03158765474,4.029782,8.474822000000003,0.0566417568253549,1.6071460135212017
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---7,2140.796914870029,3.74226,7.462440000000001,0.0454793236431731,1.4506146083429765
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---8,2140.796914870029,3.74226,7.462440000000001,0.0454793236431731,1.4506146083429765
warmup_results_0_8_linux2_i7_4790___JRubyTruffle-default-ruby.json#spectralnorm---9,2124.1399843625627,4.028951,8.424088000000003,0.0736536543001069,1.6137082182750004
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---0,6107.653953515177,1.831944,40.508921,0.0682533235937802,-0.0066339012255983
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---16,6107.653953515177,1.831944,40.508921,0.0682533235937802,-0.0066339012255983
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---29,6107.653953515177,1.831944,40.508921,0.0682533235937802,-0.0066339012255983
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---1,6329.47345129508,1.82608,26.417515,0.0403408538372951,-0.0160632606540269
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---10,5950.628030579313,1.764042,11.367229000000004,0.0427213782883893,0.0078187549608413
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---26,5950.628030579313,1.764042,11.367229000000004,0.0427213782883893,0.0078187549608413
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---11,5992.915598289841,1.760301,14.710912999999998,0.0797330473297466,0.0064159535449387
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---21,5992.915598289841,1.760301,14.710912999999998,0.0797330473297466,0.0064159535449387
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---25,5992.915598289841,1.760301,14.710912999999998,0.0797330473297466,0.0064159535449387
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---12,6062.377878034737,1.776302,21.235747000000003,0.0529395825941608,-0.0156253015323541
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---13,6206.984419354507,1.834237,47.565111,0.0147919641660118,0.0096835898911652
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---28,6206.984419354507,1.834237,47.565111,0.0147919641660118,0.0096835898911652
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---14,6626.121350149328,1.904041,45.66578200000001,-0.0148528921869528,-0.0200155759083137
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---15,6108.145996976607,1.780611,23.882956,0.154208655227897,-0.0198884830303199
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---17,6073.019988031865,1.770276,15.565165999999998,-0.0226299422825139,0.000414611601906
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---18,6722.402365018968,1.874614,38.847317,0.0419335105206721,-0.006711059474157
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---3,6722.402365018968,1.874614,38.847317,0.0419335105206721,-0.006711059474157
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---19,6640.369819999831,1.871262,72.51260300000001,0.0560562300736653,-0.0359749298510928
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---2,6102.562882460137,1.783048,17.746449,-0.0518417927298895,-0.0054979621549676
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---20,6102.562882460137,1.783048,17.746449,-0.0518417927298895,-0.0054979621549676
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---22,6172.141614245766,1.811414,28.762947000000004,0.0130903848442623,-0.018160468192312
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---6,6172.141614245766,1.811414,28.762947000000004,0.0130903848442623,-0.018160468192312
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---23,5972.830541397162,1.78476,17.29142,0.0579960451506851,-0.011276887027431
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---24,5987.38259717444,1.770901,11.967146000000003,-0.007044126466797,0.0284206896442019
warmup_results_0_8_linux2_i7_4790___LuaJIT-default-lua.json#binarytrees---5,5987.38259717444,1.770901,11.967146000000003,-0.007044126466797,0.0284206896442019
