id,"y__agg_autocorrelation__f_agg_""var""__maxlag_40","y__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean""","y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""","y__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""mean""","y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max""",y__permutation_entropy__dimension_6__tau_1,y__number_peaks__n_10,"y__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""",y__permutation_entropy__dimension_5__tau_1,"y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""","y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__linear_trend__attr_""rvalue""","y__agg_autocorrelation__f_agg_""median""__maxlag_40","y__fft_coefficient__attr_""real""__coeff_22",y__number_peaks__n_50,y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,y__permutation_entropy__dimension_7__tau_1,"y__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_36","y__fft_coefficient__attr_""angle""__coeff_62",y__partial_autocorrelation__lag_9,y__partial_autocorrelation__lag_6,"y__fft_coefficient__attr_""abs""__coeff_11",y__count_below_mean,y__count_above_mean,y__permutation_entropy__dimension_4__tau_1,"y__fft_coefficient__attr_""real""__coeff_44","y__fft_coefficient__attr_""angle""__coeff_11"
092a09c2b274437cacc47579598007d841832357369735c3c770b2ba6dca3454,0.0908785859609514,-5.805612409752084,0.0005475485015435,-0.0080347155179087,0.0570100263576476,-0.0302662520974568,5.839524576503934,57.0,-0.001687425653012,0.0164895549487467,4.456404678318091,-0.018826519051823,0.4566366490626747,-0.0111531255872808,0.4564737950504791,303005.74961527914,10.0,0.057478245974093,6.722161099750692,792.4631684481396,-137.29369190656587,-90.70458662938846,0.0045301736313463,0.0148159289246957,3856797.265236057,939.0,674.0,3.03360588932646,-10356.766629235368,-1.822006740257592
096d04270888c86c3698b47942b1ccd5fcede77987562931d4177f7e95160639,0.049200831206418,-5.482532116112448,0.0674824848017987,0.060782326311513,0.125234226523473,0.0602160763063972,6.226343458830254,46.0,0.0568476266019336,0.0444131727946004,4.693118043314657,0.0748080422985942,0.6254668330936557,0.056730995991846,0.6556237550567334,32208.218321648783,8.0,0.0855668854995915,7.13099668262911,2263.3518012843247,48.99471279865647,51.518494992960655,-0.0256631355388882,-0.0454141269959347,281616.34005278035,913.0,700.0,3.140142559661109,-8748.829868440302,29.66092339262064
0ae3bb3e0b0353563576befc8fd4549912995de9f069183fe0b20bce13d7cd57,0.0302599251885001,-4.9611956205189935,0.0316494479581905,0.0315360021325184,0.0308541214530878,0.0495490102451875,6.11828811037339,76.0,-0.0269381058083054,0.0188995469270361,4.619742639401023,0.0574201697757982,0.3552428994070175,0.028619768232991,0.3525804233514169,-610769.4494390162,15.0,0.0593656179468748,7.019190160570492,-3358.5911420850057,163.41015616464335,156.723649352068,0.0552225805112358,0.0284465468904029,2044191.8400284925,1171.0,442.0,3.1094706920702104,415470.72216460673,138.98288514480325
0b104201b2555d9eea01adaf120f401db50cdc0df2bc3457fcbce2a7d9948e28,0.1319174617492044,-6.622405349439916,-0.0224875513437055,-0.0186560427354524,-0.0836726013863039,-0.0201775313695339,5.45923520398564,40.0,-0.0138029688999899,-0.0153449736256816,4.263255493960336,-0.0196233362391571,0.3681316374381837,-0.0170237400311315,0.3371833877277088,-94741.08402127137,15.0,0.0646147412986751,6.221952283856625,-3367.23745752938,-174.75935468621486,-8.71439629276004,-0.0845124238935458,-0.0914542749547269,657102.5282268592,713.0,900.0,2.9607183636411696,-13874.45276379781,-154.000105930913
0b457d358285ce6a2337cf4c69d227e8c1e0d6925782c0dc1d876fdef7bf1e06,0.0073360909521197,-1.9204865148933388,-0.4581651485537315,-0.434018165024937,-0.4949194878925149,-0.2693157361559706,6.31004840517529,86.0,-0.4653483885188682,-0.4937731973285476,4.735804764399389,-0.2775244298467245,0.3519689231997243,-0.296723518898726,0.3277609630020437,-6709.189747613595,14.0,0.0753054181106921,7.154288498279538,-73.6892124096875,-30.75685222754665,157.9879831823584,0.025207485858709,0.417466788880826,17824.75883897933,864.0,749.0,3.164873330816633,-5244.387729486552,108.0864529141504
0b659d324c401313e25e29ab2d218d2968a1da941b27e0738faa099d9c9ea2a4,0.0229379340025698,-7.827066167304676,-0.0308760014693251,-0.0212457820382631,-0.1023091647475585,-0.083749379705938,4.483116326121289,75.0,0.0577737184278161,0.0824163995324062,3.6321002740947272,-0.0972539799922126,0.0044022425209272,-0.0100950792831548,-0.0022247271944416,-85338.33363628233,10.0,0.0905353189552176,5.386430040089303,-820.9794130783821,-16.59599826489554,83.58460167563727,-0.1352393374972525,0.2291234948338554,205060.1266590166,1115.0,498.0,2.630711370472356,-53582.477747894576,-86.4239843288447
0c0c478de9a3c2ff59c9ca2cbe986e4965824ecfaee1d73b975b8d857ec0674a,0.0343418270613362,-5.595640580989198,-0.0256406913150853,-0.0180093612427847,-0.0468896818293327,-0.0220627980048836,6.271207772185621,62.0,-0.0087630467553911,-0.0154147162018195,4.722936846369901,-0.0664688501816342,0.3231206091884446,-0.0131725525870469,0.2562235371645822,1669.181712225482,15.0,0.0396667145252606,7.120627899554938,-2423.070956885556,77.23678584540356,99.99785246001476,0.0024830252256646,0.0430757352252992,491383.0944911497,833.0,780.0,3.1619753650985905,27062.07993025575,-170.92732896040872
0ce67779eaa33056a996ccdeabeb3c04e48d41388d5fa734c30f505d7583b559,0.1111422010032853,-6.798098921446621,0.0047373047647257,0.0069758976415658,-0.0326505251291911,0.0027072291848296,5.707079687773756,42.0,0.0081168153941572,0.0078830507399748,4.3866161188700845,-0.0052875869884973,0.4976550537807943,0.0078168296750735,0.5328426125910721,5860428.687831001,11.0,0.0702014336122396,6.575909594765127,-15066.880501108852,172.2664007404138,73.16338933765958,0.0130852215793974,0.0398644458903269,31806856.195486784,974.0,639.0,3.01122352703557,-491978.5557786082,171.19367802309844
0ddb434d18f5ca44cbdb353ba0ae6d9d34a2485a53f5b4efafee103d52cf842c,0.0293831000282781,-4.091906779021521,0.1798105525606412,0.1777261704072053,0.1940133659550889,0.1607033704433465,6.231626194063948,66.0,0.2011599568517705,0.2129460290841779,4.692264142621356,0.1632210439518203,0.5444887813322163,0.1679327673099696,0.5205414449007871,-48448.822809614125,10.0,0.0393601680325438,7.098120755210412,-2947.588362366078,65.20700153363914,76.98053259873056,0.0049688999800275,0.0169813819113997,816280.9066275174,836.0,777.0,3.1472824971810813,21711.41719689188,-164.65970624110395
101e17ae7801e4acefab9ca1d685221eeda35fd6edd3ee644028cfac0534d31e,0.0545962563208702,-4.4712652309758285,-0.4147375519494141,-0.4078368312875788,-0.5100386541311344,-0.4116510593618315,5.939172275346566,47.0,-0.3997270270301816,-0.3828334869407918,4.547913433545728,-0.4245698033897813,0.6332081668880388,-0.4029600978873354,0.6369346806919558,113640.13495441248,11.0,0.0269077963201307,6.79532645260112,-8199.648598875207,30.228159064477083,50.62012399455871,-0.0269020124707442,-0.0095661521546498,2169660.279037345,1004.0,609.0,3.0897902245971243,99584.08075417847,-151.83091358790676
