id,"y__fft_coefficient__attr_""real""__coeff_48",y__value_count__value_1,"y__fft_coefficient__attr_""imag""__coeff_67",y__count_below__t_0,"y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","y__fft_coefficient__attr_""real""__coeff_23","y__fft_coefficient__attr_""imag""__coeff_37","y__fft_coefficient__attr_""angle""__coeff_3","y__fft_coefficient__attr_""real""__coeff_28",y__number_crossing_m__m_0,y__symmetry_looking__r_0.7000000000000001,"y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""","y__fft_coefficient__attr_""imag""__coeff_88","y__fft_coefficient__attr_""angle""__coeff_16","y__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2","y__fft_coefficient__attr_""abs""__coeff_86","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""","y__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.8","y__fft_coefficient__attr_""angle""__coeff_92","y__fft_coefficient__attr_""real""__coeff_25","y__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_65","y__fft_coefficient__attr_""abs""__coeff_87","y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""","y__fft_coefficient__attr_""real""__coeff_24","y__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""","y__fft_coefficient__attr_""angle""__coeff_25",y__has_duplicate_min,y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,y__symmetry_looking__r_0.1
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---4,0.5655295469974388,0.0,-0.0139479199611113,0.0,0.00049048024012,0.5701865499235486,-0.0111262785853684,4.307358221781681,0.5602803881126752,0.0,1.0,1.0053836809178993e-05,-0.0304561542052812,1.328212047364743,2.7709228543047692e-08,0.5691207042652734,0.0004202022605687,0.0044178829787234,-2.064551655308993,0.5574207068875167,0.4714315373825991,-0.0054847474044211,0.5742437663376955,0.308243909582349,0.5629042055113864,23.0,-0.0036808452908686,0.0,0.0997830732350566,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---7,0.4091630094204247,0.0,-0.0057191034782982,0.0,0.0003293216608304,0.4028480217403368,-0.0016455914145198,-2.482715812792021,0.4045296312906289,0.0,1.0,5.906470291967641e-06,-0.0078566413238497,0.9856742736051928,6.413375967323166e-09,0.4075049159192715,0.0002510810481639,0.00370825,-1.673925160938029,0.4112854948996705,0.4121753268911745,-0.0059316811800579,0.4106999367442676,-0.423693862755881,0.4006458073352325,22.0,-1.2418855134935254,0.0,0.0998536327419615,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---0,0.3717001331881523,0.0,-0.0892031533126976,0.0,0.0006491055527763,0.3671402304845597,-0.0450462047105921,2.753038270435148,0.3577438148134395,0.0,1.0,1.7856135573669449e-06,-0.0773089539624352,-6.649133098806782,1.723528239867106e-07,0.3649739503509836,6.214112513688354e-05,0.005701,-15.239627632920218,0.360021336541717,0.2442411121321381,-0.046769173686698,0.3363426558509608,0.2700313865369462,0.3734227936982247,25.0,-3.0378485335719168,0.0,0.099694517640019,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---10,0.3717001331881523,0.0,-0.0892031533126976,0.0,0.0006491055527763,0.3671402304845597,-0.0450462047105921,2.753038270435148,0.3577438148134395,0.0,1.0,1.7856135573669449e-06,-0.0773089539624352,-6.649133098806782,1.723528239867106e-07,0.3649739503509836,6.214112513688354e-05,0.005701,-15.239627632920218,0.360021336541717,0.2442411121321381,-0.046769173686698,0.3363426558509608,0.2700313865369462,0.3734227936982247,25.0,-3.0378485335719168,0.0,0.099694517640019,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---1,0.3434264620422572,0.0,-0.0659637532000333,0.0,0.0006046863431715,0.3609356130278444,-0.0393807374325201,1.2050278979495783,0.3533260259779562,0.0,1.0,1.7245157739100254e-06,-0.0877732793595555,-3.5195172350058166,1.3321326932885193e-07,0.3422876328301319,6.093650248544031e-05,0.0280521666666666,-15.685244719958025,0.3523072259166317,0.2393318192020383,-0.071705184285809,0.3454911919698127,0.0951488890415353,0.3594350381232795,25.0,-6.8051232225468645,0.0,0.0997556540017323,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---15,0.3434264620422572,0.0,-0.0659637532000333,0.0,0.0006046863431715,0.3609356130278444,-0.0393807374325201,1.2050278979495783,0.3533260259779562,0.0,1.0,1.7245157739100254e-06,-0.0877732793595555,-3.5195172350058166,1.3321326932885193e-07,0.3422876328301319,6.093650248544031e-05,0.0280521666666666,-15.685244719958025,0.3523072259166317,0.2393318192020383,-0.071705184285809,0.3454911919698127,0.0951488890415353,0.3594350381232795,25.0,-6.8051232225468645,0.0,0.0997556540017323,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---3,0.3434264620422572,0.0,-0.0659637532000333,0.0,0.0006046863431715,0.3609356130278444,-0.0393807374325201,1.2050278979495783,0.3533260259779562,0.0,1.0,1.7245157739100254e-06,-0.0877732793595555,-3.5195172350058166,1.3321326932885193e-07,0.3422876328301319,6.093650248544031e-05,0.0280521666666666,-15.685244719958025,0.3523072259166317,0.2393318192020383,-0.071705184285809,0.3454911919698127,0.0951488890415353,0.3594350381232795,25.0,-6.8051232225468645,0.0,0.0997556540017323,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---6,0.3434264620422572,0.0,-0.0659637532000333,0.0,0.0006046863431715,0.3609356130278444,-0.0393807374325201,1.2050278979495783,0.3533260259779562,0.0,1.0,1.7245157739100254e-06,-0.0877732793595555,-3.5195172350058166,1.3321326932885193e-07,0.3422876328301319,6.093650248544031e-05,0.0280521666666666,-15.685244719958025,0.3523072259166317,0.2393318192020383,-0.071705184285809,0.3454911919698127,0.0951488890415353,0.3594350381232795,25.0,-6.8051232225468645,0.0,0.0997556540017323,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---11,0.3663033140007712,0.0,-0.0476998667917737,0.0,0.0007427268634317,0.403260460951578,-0.051785289003979,-0.9580816911937894,0.4045564984156669,0.0,1.0,1.7708278882263526e-06,-0.0856954215015731,-2.9462424554642106,2.2420530546232849e-07,0.3829112044425664,6.022285840675668e-05,0.0015135111111111,-11.18835178585229,0.4219908639862469,0.2479279148227332,-0.0725157730626346,0.3523641114542487,0.1500256745231244,0.3788660053200983,26.0,-3.8548898148886495,0.0,0.0998448898326021,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---17,0.3663033140007712,0.0,-0.0476998667917737,0.0,0.0007427268634317,0.403260460951578,-0.051785289003979,-0.9580816911937894,0.4045564984156669,0.0,1.0,1.7708278882263526e-06,-0.0856954215015731,-2.9462424554642106,2.2420530546232849e-07,0.3829112044425664,6.022285840675668e-05,0.0015135111111111,-11.18835178585229,0.4219908639862469,0.2479279148227332,-0.0725157730626346,0.3523641114542487,0.1500256745231244,0.3788660053200983,26.0,-3.8548898148886495,0.0,0.0998448898326021,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---23,0.3663033140007712,0.0,-0.0476998667917737,0.0,0.0007427268634317,0.403260460951578,-0.051785289003979,-0.9580816911937894,0.4045564984156669,0.0,1.0,1.7708278882263526e-06,-0.0856954215015731,-2.9462424554642106,2.2420530546232849e-07,0.3829112044425664,6.022285840675668e-05,0.0015135111111111,-11.18835178585229,0.4219908639862469,0.2479279148227332,-0.0725157730626346,0.3523641114542487,0.1500256745231244,0.3788660053200983,26.0,-3.8548898148886495,0.0,0.0998448898326021,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---12,0.3750408988824631,0.0,-0.0842970826069847,0.0,0.0007429849924962,0.3416488815316107,-0.064005838645699,1.097737873776521,0.3459869552007801,0.0,1.0,1.7249219020688676e-06,-0.0704353937254037,0.1803856789580478,2.1096577058694605e-07,0.3460303136667924,6.0070499977161234e-05,0.0018165833333333,-17.295602664691792,0.3965518584474087,0.2429166037447934,-0.0304432837394591,0.3315763502969251,0.1179923785539517,0.338680054740507,16.0,-7.178013887611755,0.0,0.0997682421753166,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---13,0.360243027740924,0.0,-0.079720091205811,0.0,0.0007466858429214,0.3664533180761986,-0.0505861214724517,-5.353803886700838,0.357886849503052,0.0,1.0,1.7040519551891296e-06,-0.0879214008016618,-5.736377506649427,1.596495229634173e-07,0.351515152809029,5.941913349531194e-05,0.0021836,-16.041084605294717,0.3528507889906062,0.241590952028781,-0.0631461790950169,0.3392803138430023,-0.2202177297449405,0.3673299678176207,25.0,-4.618511526602489,0.0,0.0997436628599017,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---14,0.3617652797825686,0.0,-0.065517626300416,0.0,0.0007387958979489,0.3468585272077102,-0.034957608458451,4.056739614464872,0.3374051399338268,0.0,1.0,1.6361344108833569e-06,-0.0798280549497337,-8.523814613710345,9.938734791551277e-08,0.3793629167832448,5.743034570956866e-05,0.0027002857142857,-16.133404961475748,0.3553436470286402,0.2375555081526002,-0.0630394159580562,0.3239906837995371,-0.5707601480521887,0.379595364709211,25.0,-5.75303286582064,0.0,0.0996900236344111,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---16,0.3626610873386997,0.0,-0.0799211855325716,0.0,0.0006029474737368,0.3797352645367767,-0.0486909247750094,2.093049703063688,0.3761405672426789,0.0,1.0,1.7869091937436818e-06,-0.098789822594285,-2.5278835038978125,1.316054921868937e-07,0.3692919821451263,6.177169418245218e-05,0.0246683333333333,-16.058244713066735,0.3815297765119567,0.2462037312163701,-0.0768201904415816,0.3661532305698067,0.0086996728694266,0.3764996917016298,26.0,-4.1574572271382415,0.0,0.0997544134876619,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---22,0.3626610873386997,0.0,-0.0799211855325716,0.0,0.0006029474737368,0.3797352645367767,-0.0486909247750094,2.093049703063688,0.3761405672426789,0.0,1.0,1.7869091937436818e-06,-0.098789822594285,-2.5278835038978125,1.316054921868937e-07,0.3692919821451263,6.177169418245218e-05,0.0246683333333333,-16.058244713066735,0.3815297765119567,0.2462037312163701,-0.0768201904415816,0.3661532305698067,0.0086996728694266,0.3764996917016298,26.0,-4.1574572271382415,0.0,0.0997544134876619,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---18,0.3649653796905522,0.0,-0.0721018883340283,0.0,0.0006466333166583,0.3732199100708334,-0.0349974696125071,3.045127406362336,0.3701338211622835,0.0,1.0,1.730404645950189e-06,-0.0988548644493803,-4.002271390482873,1.5886215870203885e-07,0.3505727649991876,5.982307738097917e-05,0.0254068333333333,-13.528896561441933,0.3637065555211735,0.2431823559400889,-0.0847757827077853,0.3470707853088829,0.0209708251631597,0.3629936180590788,25.0,-4.827978831539377,0.0,0.099808958229694,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---4,0.3649653796905522,0.0,-0.0721018883340283,0.0,0.0006466333166583,0.3732199100708334,-0.0349974696125071,3.045127406362336,0.3701338211622835,0.0,1.0,1.730404645950189e-06,-0.0988548644493803,-4.002271390482873,1.5886215870203885e-07,0.3505727649991876,5.982307738097917e-05,0.0254068333333333,-13.528896561441933,0.3637065555211735,0.2431823559400889,-0.0847757827077853,0.3470707853088829,0.0209708251631597,0.3629936180590788,25.0,-4.827978831539377,0.0,0.099808958229694,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---19,0.3910350940238242,0.0,-0.1037213768317721,0.0,0.0006592271135567,0.3984673685561312,-0.0643593429584954,0.7758602953230098,0.3921143417662364,0.0,1.0,1.972166971312607e-06,-0.0837794345295206,-5.932042298277583,1.6658926878771568e-07,0.4012178257769938,6.672724999434783e-05,0.0052310322580645,-17.350311770507318,0.4332075068076808,0.2557057299941284,-0.0784078371056309,0.4046995446150292,0.3608377976483978,0.3971971074342311,23.0,-5.1167179855615945,0.0,0.0997752902396152,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---21,0.3910350940238242,0.0,-0.1037213768317721,0.0,0.0006592271135567,0.3984673685561312,-0.0643593429584954,0.7758602953230098,0.3921143417662364,0.0,1.0,1.972166971312607e-06,-0.0837794345295206,-5.932042298277583,1.6658926878771568e-07,0.4012178257769938,6.672724999434783e-05,0.0052310322580645,-17.350311770507318,0.4332075068076808,0.2557057299941284,-0.0784078371056309,0.4046995446150292,0.3608377976483978,0.3971971074342311,23.0,-5.1167179855615945,0.0,0.0997752902396152,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---2,0.3888940584604828,0.0,-0.0856964494265553,0.0,0.0006168819409704,0.3865173128879215,-0.054078900039554,2.6830058930526697,0.3891456763622222,0.0,1.0,1.881127366570728e-06,-0.1164668164428807,-3.902589462422844,1.391077532962226e-07,0.3793565268759174,6.329931327648958e-05,0.0257395,-17.612416461330206,0.4056553128431248,0.2535082258199246,-0.0906190579549655,0.3901423235702376,0.2566145415721375,0.3832793619789539,26.0,-3.726205972027439,0.0,0.0997317341255029,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---20,0.3776274252806126,0.0,-0.0944197320648747,0.0,0.0006487333666833,0.3800499840080267,-0.0390260644102819,0.3446768495474629,0.3753894766525104,0.0,1.0,1.7724928631820924e-06,-0.094528329842132,-2.646046145567156,1.54649146041721e-07,0.3613157674791224,6.125357530863725e-05,0.0039579268292682,-16.649435659703485,0.3711366411466196,0.2441747219418594,-0.0697133389988755,0.3892597425562832,0.293916721275494,0.3719273714862096,26.0,-6.997486087093092,0.0,0.099682690319607,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---7,0.3776274252806126,0.0,-0.0944197320648747,0.0,0.0006487333666833,0.3800499840080267,-0.0390260644102819,0.3446768495474629,0.3753894766525104,0.0,1.0,1.7724928631820924e-06,-0.094528329842132,-2.646046145567156,1.54649146041721e-07,0.3613157674791224,6.125357530863725e-05,0.0039579268292682,-16.649435659703485,0.3711366411466196,0.2441747219418594,-0.0697133389988755,0.3892597425562832,0.293916721275494,0.3719273714862096,26.0,-6.997486087093092,0.0,0.099682690319607,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---24,0.414465640658839,0.0,-0.0763870707580611,0.0,0.0007154782391195,0.3818285020976781,-0.0381366256960223,3.592759320447071,0.411053457056083,0.0,1.0,1.9511785870549995e-06,-0.1052653382126218,-0.2264224058940193,2.2231891635667963e-07,0.3892930457808999,6.482540290952095e-05,0.0017803185840707,-17.198984871202473,0.4352261011050498,0.2600524425915323,-0.0541317032200648,0.3923654535256337,0.3111787630636543,0.428778290992715,26.0,0.487896734372468,0.0,0.0998724790471915,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---8,0.414465640658839,0.0,-0.0763870707580611,0.0,0.0007154782391195,0.3818285020976781,-0.0381366256960223,3.592759320447071,0.411053457056083,0.0,1.0,1.9511785870549995e-06,-0.1052653382126218,-0.2264224058940193,2.2231891635667963e-07,0.3892930457808999,6.482540290952095e-05,0.0017803185840707,-17.198984871202473,0.4352261011050498,0.2600524425915323,-0.0541317032200648,0.3923654535256337,0.3111787630636543,0.428778290992715,26.0,0.487896734372468,0.0,0.0998724790471915,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---9,0.414465640658839,0.0,-0.0763870707580611,0.0,0.0007154782391195,0.3818285020976781,-0.0381366256960223,3.592759320447071,0.411053457056083,0.0,1.0,1.9511785870549995e-06,-0.1052653382126218,-0.2264224058940193,2.2231891635667963e-07,0.3892930457808999,6.482540290952095e-05,0.0017803185840707,-17.198984871202473,0.4352261011050498,0.2600524425915323,-0.0541317032200648,0.3923654535256337,0.3111787630636543,0.428778290992715,26.0,0.487896734372468,0.0,0.0998724790471915,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---25,0.3318068773440389,0.0,-0.048430274143515,0.0,0.0006975812906453,0.3359439578772671,-0.0243642461212609,-8.368771134765039,0.3398632595128719,0.0,1.0,1.607220368604471e-06,-0.0757653708635831,-3.022006383575268,9.53564474173562e-08,0.322701382274663,5.744803692312687e-05,0.0022157272727272,-15.211536299309303,0.3542728553574727,0.2321555133784993,-0.0751554573449349,0.2897671799916557,-0.5452556059112496,0.3316706846352344,23.0,-4.450373362210186,0.0,0.0995757658765966,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---26,0.3690888320585063,0.0,-0.0779924265070235,0.0,0.0006082276138069,0.3736199938802216,-0.0411723664617279,3.469329333572064,0.3710164873140908,0.0,1.0,1.7816915364928417e-06,-0.0942709239715663,-2.0051559940204324,1.4347304087162974e-07,0.36532907872243,6.203326429741042e-05,0.02079475,-14.767627283235925,0.3696821106336515,0.2448397409881889,-0.0570843968070627,0.3617842006214196,0.2995770279484728,0.3583810179820239,26.0,-3.423893479133844,0.0,0.0997733354198066,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---27,0.3396716315718326,0.0,-0.069441743117696,0.0,0.0007228139069534,0.3427894042754501,-0.0529743625763782,1.797331897085802,0.3700337905719942,0.0,1.0,1.6395757829787154e-06,-0.1036236808261242,-4.572160268549683,1.015183925176184e-07,0.358684223406852,5.5531719390307525e-05,0.0029561607142857,-19.52024188613066,0.3687095094449466,0.2416545351696578,-0.0927749983208813,0.3414503529416281,-0.5625916330765828,0.3733107196701769,25.0,-8.124770227648028,0.0,0.099632643552178,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---28,0.3997334732885209,0.0,-0.0840382948186666,0.0,0.0006488624312156,0.3714572499208708,-0.043233208317985,5.6632557340362135,0.3914163791118934,0.0,1.0,1.964093633584093e-06,-0.1139091261792471,-5.542461343772468,1.795384502146818e-07,0.3826171646532212,6.723561217490444e-05,0.0022798933333333,-17.173219043313626,0.382149559502479,0.2536767961438777,-0.0648853121742388,0.3730962947712722,0.331386319906544,0.3992533376035962,26.0,-5.448455091210942,0.0,0.0998071490772379,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---29,0.3835973395557914,0.0,-0.1425554476431414,0.0,0.000747464232116,0.4018094425474753,-0.0598255439287006,2.114397394325452,0.3923366178111906,0.0,1.0,1.7259374017477549e-06,-0.1276701896994577,-5.2737843905352255,2.5935355352252226e-07,0.3663331720361147,5.579278361339848e-05,0.002530644859813,-26.48898002765364,0.420856393485935,0.2443193721073392,-0.1591642257080404,0.3625700437637129,0.3495356665201436,0.4390209974634069,26.0,-7.286435592832413,0.0,0.0997106533759339,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---5,0.3572629199660936,0.0,-0.0701871029448031,0.0,0.0006104267133566,0.3670942505896228,-0.0514477634085556,1.549739134594112,0.3598803187244773,0.0,1.0,1.741441827279563e-06,-0.0923706383172155,-2.120404274300445,1.630463808412153e-07,0.3615031307782711,6.083127847831635e-05,0.0172391111111111,-14.3429609239199,0.3669985034565465,0.24216600562597,-0.0602892601740263,0.3551044795845199,0.4003006798994097,0.3681391454167576,25.0,-5.537649462888787,0.0,0.0997890110278749,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---0,0.1967028248301799,0.0,-0.0439304722679075,0.0,0.0002657973986993,0.2007328839359033,-0.0251399726453186,-2.353538854528399,0.1957466196806387,0.0,1.0,5.272523661751251e-07,-0.0506715904927693,-2.607091639341524,1.6385107884050095e-08,0.1923514433205361,1.836013057764327e-05,0.0021994130434782,-16.626584822916968,0.2045697728458261,0.1932478445197984,-0.0399885966168492,0.1911096960801946,0.1138268399945266,0.199754641672039,23.0,-4.034043701621293,0.0,0.0998629012085223,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---12,0.1967028248301799,0.0,-0.0439304722679075,0.0,0.0002657973986993,0.2007328839359033,-0.0251399726453186,-2.353538854528399,0.1957466196806387,0.0,1.0,5.272523661751251e-07,-0.0506715904927693,-2.607091639341524,1.6385107884050095e-08,0.1923514433205361,1.836013057764327e-05,0.0021994130434782,-16.626584822916968,0.2045697728458261,0.1932478445197984,-0.0399885966168492,0.1911096960801946,0.1138268399945266,0.199754641672039,23.0,-4.034043701621293,0.0,0.0998629012085223,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---1,0.1967575162359602,0.0,-0.0433247496023222,0.0,0.000297416208104,0.2030456150716668,-0.0240657399105645,1.044050580181746,0.2030812624876981,0.0,1.0,5.345407507701201e-07,-0.0562732643289117,-2.8871118420958366,1.6585509235680568e-08,0.1939360833579781,1.8588039063064177e-05,0.0023151999999999,-17.644111397978804,0.1990949560996077,0.1935308817876509,-0.0401380207969309,0.1933885260269828,-0.0722055865260502,0.2003090111318842,22.0,-5.239938519059888,0.0,0.0998511562655559,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---10,0.2354970144596556,0.0,-0.0475879775622134,0.0,0.0003123501750875,0.2378889434971183,-0.0276768460020544,-2.4892969891984547,0.2334283514430862,0.0,1.0,8.787029684893951e-07,-0.0639360608691743,-3.710106124404486,1.72249882965676e-08,0.229832151002849,3.217140210110895e-05,0.0026537599999999,-15.946739600968906,0.2388051677488077,0.2085179152888069,-0.0494626390145545,0.2290152230746613,-0.1445661548190115,0.24064773867539,20.0,-4.8990328896964055,1.0,0.0998414644580781,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---11,0.1960174507756669,0.0,-0.0420561980886064,0.0,0.0002632876438219,0.1964450783246747,-0.0224789825301893,-3.223433860774001,0.1966945877246999,0.0,1.0,5.419110553588307e-07,-0.0490269546199375,-4.16248377964479,1.8811146859381492e-08,0.1931507543430514,1.9145599446040305e-05,0.0013683048780487,-15.636791059996538,0.1983924709516995,0.1936023674655264,-0.0395614767911185,0.19244266397794,-0.2281822608619246,0.201042377297306,20.0,-4.14507325322542,0.0,0.0998916495933526,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---14,0.1960174507756669,0.0,-0.0420561980886064,0.0,0.0002632876438219,0.1964450783246747,-0.0224789825301893,-3.223433860774001,0.1966945877246999,0.0,1.0,5.419110553588307e-07,-0.0490269546199375,-4.16248377964479,1.8811146859381492e-08,0.1931507543430514,1.9145599446040305e-05,0.0013683048780487,-15.636791059996538,0.1983924709516995,0.1936023674655264,-0.0395614767911185,0.19244266397794,-0.2281822608619246,0.201042377297306,20.0,-4.14507325322542,0.0,0.0998916495933526,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---13,0.1972997792835857,0.0,-0.0415563548460103,0.0,0.0002675047523761,0.1972887963751024,-0.0237173052605097,-3.520856961556793,0.1958308487110178,0.0,1.0,5.199578597810062e-07,-0.0485009536248684,-3.154119611052624,1.7127206720129397e-08,0.1856377408914918,1.81981298881418e-05,0.0020761956521739,-15.589796931590609,0.197301382866322,0.1929246240972566,-0.0364007313714557,0.189617023091731,0.0073709871929594,0.194423895920774,20.0,-4.606755956446558,0.0,0.0998565303052904,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---15,0.2057795943468925,0.0,-0.0480028054930345,0.0,0.0002821565782891,0.2104981754249775,-0.0268258231319088,2.1660884224942145,0.2112976480524559,0.0,1.0,5.585608598914282e-07,-0.0594983241403607,-2.847260188423228,1.6765404776478012e-08,0.2045827654826172,1.903303624008359e-05,0.0021021355932203,-18.721619114803783,0.210093205757885,0.1970533996417703,-0.0481220496263066,0.2040528154327867,0.1539763204475482,0.211273853778952,22.0,-5.215478946030139,0.0,0.0998278632864049,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---8,0.2057795943468925,0.0,-0.0480028054930345,0.0,0.0002821565782891,0.2104981754249775,-0.0268258231319088,2.1660884224942145,0.2112976480524559,0.0,1.0,5.585608598914282e-07,-0.0594983241403607,-2.847260188423228,1.6765404776478012e-08,0.2045827654826172,1.903303624008359e-05,0.0021021355932203,-18.721619114803783,0.210093205757885,0.1970533996417703,-0.0481220496263066,0.2040528154327867,0.1539763204475482,0.211273853778952,22.0,-5.215478946030139,0.0,0.0998278632864049,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---16,0.2016850633505697,0.0,-0.0455893088450234,0.0,0.0002863036518259,0.2077602164812633,-0.0302604818434858,1.692300614686928,0.2071600723648293,0.0,1.0,5.1769814596841e-07,-0.0606001429647395,-3.4836406823445745,1.7428913241416873e-08,0.1967899797469411,1.7359199494525372e-05,0.0015143636363636,-18.285912779328925,0.2069941895786142,0.1953368030529768,-0.0502880560113563,0.1950413838120129,0.0700567506775948,0.2052135412948018,20.0,-5.098912257901944,0.0,0.099846707124025,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---2,0.2016850633505697,0.0,-0.0455893088450234,0.0,0.0002863036518259,0.2077602164812633,-0.0302604818434858,1.692300614686928,0.2071600723648293,0.0,1.0,5.1769814596841e-07,-0.0606001429647395,-3.4836406823445745,1.7428913241416873e-08,0.1967899797469411,1.7359199494525372e-05,0.0015143636363636,-18.285912779328925,0.2069941895786142,0.1953368030529768,-0.0502880560113563,0.1950413838120129,0.0700567506775948,0.2052135412948018,20.0,-5.098912257901944,0.0,0.099846707124025,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---17,0.1987529477515497,0.0,-0.0433621451019253,0.0,0.000279016008004,0.2006714592640644,-0.0215992509889048,0.7612128102741961,0.2041005537426841,0.0,1.0,5.685095939659684e-07,-0.0515688496574067,-1.8266828263544368,1.6876436920925397e-08,0.1948225538026043,2.005031014391193e-05,0.0021318793103448,-15.718107757953703,0.2026745997146408,0.195184977828881,-0.0376940678029845,0.1953078838432007,0.1130919854653197,0.2035360432887791,22.0,-4.505901068842314,0.0,0.0998229539771093,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---6,0.1987529477515497,0.0,-0.0433621451019253,0.0,0.000279016008004,0.2006714592640644,-0.0215992509889048,0.7612128102741961,0.2041005537426841,0.0,1.0,5.685095939659684e-07,-0.0515688496574067,-1.8266828263544368,1.6876436920925397e-08,0.1948225538026043,2.005031014391193e-05,0.0021318793103448,-15.718107757953703,0.2026745997146408,0.195184977828881,-0.0376940678029845,0.1953078838432007,0.1130919854653197,0.2035360432887791,22.0,-4.505901068842314,0.0,0.0998229539771093,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---18,0.1977412463771203,0.0,-0.0411732567880812,0.0,0.0002852956478239,0.1993913675441632,-0.0242085981127974,2.752191426906616,0.1995257264763011,0.0,1.0,5.235801368339236e-07,-0.0510896178318531,-3.2355453314902065,1.8513223815136324e-08,0.193255643946447,1.8339072291219413e-05,0.0018844655172413,-16.10726827068893,0.1959977966008517,0.1935889660641346,-0.0358728219478533,0.191498423722089,-0.0230366517328727,0.1957895470213963,20.0,-4.433102640352732,0.0,0.0998534559002255,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---26,0.1977412463771203,0.0,-0.0411732567880812,0.0,0.0002852956478239,0.1993913675441632,-0.0242085981127974,2.752191426906616,0.1995257264763011,0.0,1.0,5.235801368339236e-07,-0.0510896178318531,-3.2355453314902065,1.8513223815136324e-08,0.193255643946447,1.8339072291219413e-05,0.0018844655172413,-16.10726827068893,0.1959977966008517,0.1935889660641346,-0.0358728219478533,0.191498423722089,-0.0230366517328727,0.1957895470213963,20.0,-4.433102640352732,0.0,0.0998534559002255,1.0
