id,"y__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",y__longest_strike_below_mean,"y__agg_autocorrelation__f_agg_""mean""__maxlag_40","y__agg_autocorrelation__f_agg_""var""__maxlag_40",y__number_peaks__n_10,y__longest_strike_above_mean,"y__agg_autocorrelation__f_agg_""median""__maxlag_40","y__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""","y__linear_trend__attr_""pvalue""",y__ar_coefficient__coeff_9__k_10,y__permutation_entropy__dimension_7__tau_1,y__partial_autocorrelation__lag_9,y__number_peaks__n_3,y__permutation_entropy__dimension_6__tau_1,y__energy_ratio_by_chunks__num_segments_10__segment_focus_5,y__number_peaks__n_50,y__last_location_of_minimum,y__number_peaks__n_5,y__permutation_entropy__dimension_5__tau_1,y__symmetry_looking__r_0.15000000000000002,y__partial_autocorrelation__lag_4,y__partial_autocorrelation__lag_7,y__symmetry_looking__r_0.1,y__permutation_entropy__dimension_4__tau_1,y__partial_autocorrelation__lag_8,y__partial_autocorrelation__lag_5,y__index_mass_quantile__q_0.1,y__index_mass_quantile__q_0.2,y__variation_coefficient,"y__fft_coefficient__attr_""imag""__coeff_13"
0b659d324c401313e25e29ab2d218d2968a1da941b27e0738faa099d9c9ea2a4,-7.827066167304676,17.0,0.0044022425209272,0.0229379340025698,75.0,17.0,-0.0022247271944416,6.439326260447281e-12,0.6853773131085787,-0.1397131186199935,5.386430040089303,-0.1352393374972525,264.0,4.483116326121289,0.0905353189552176,10.0,0.2951022938623683,237.0,3.6321002740947272,1.0,-0.1005227559172148,-0.0725337149086391,1.0,2.630711370472356,-0.1817942979117095,0.1260485793600127,0.1029138251704897,0.199008059516429,0.4730662251304102,16656.747348867008
0c0c478de9a3c2ff59c9ca2cbe986e4965824ecfaee1d73b975b8d857ec0674a,-5.595640580989198,48.0,0.3231206091884446,0.0343418270613362,62.0,79.0,0.2562235371645822,1.2989669283164215e-06,0.5970474903182255,-0.0048424937040745,7.120627899554938,0.0024830252256646,190.0,6.271207772185621,0.0396667145252606,15.0,0.0092994420334779,120.0,4.722936846369901,1.0,0.1241926538182052,-0.0075367611524489,1.0,3.1619753650985905,0.0608567819911468,0.0916708572661384,0.0886546807191568,0.1859888406695598,0.5188998171620915,-8748.267600934556
0ce67779eaa33056a996ccdeabeb3c04e48d41388d5fa734c30f505d7583b559,-6.798098921446621,112.0,0.4976550537807943,0.1111422010032853,42.0,68.0,0.5328426125910721,2.273563580296201e-09,0.7537471779772482,0.1378416686340036,6.575909594765127,0.0130852215793974,146.0,5.707079687773756,0.0702014336122396,11.0,0.013639181649101,88.0,4.3866161188700845,1.0,-0.0470626592878462,-0.1530100584995954,1.0,3.01122352703557,-0.0448225454597702,0.0113065436681474,0.1035337879727216,0.2058276503409795,0.3336199820397523,-235286.8746245408
0ddb434d18f5ca44cbdb353ba0ae6d9d34a2485a53f5b4efafee103d52cf842c,-4.091906779021521,205.0,0.5444887813322163,0.0293831000282781,66.0,75.0,0.5205414449007871,0.0009987917274988,1.1403559847312555e-11,-0.0171219872345996,7.098120755210412,0.0049688999800275,202.0,6.231626194063948,0.0393601680325438,10.0,0.3577185368877867,117.0,4.692264142621356,1.0,0.1497132433660477,0.0524088138939183,1.0,3.1472824971810813,-0.0314525611691245,0.0557902433646164,0.0954742715437073,0.1965282083075015,0.329065326489035,118154.05873240352
101e17ae7801e4acefab9ca1d685221eeda35fd6edd3ee644028cfac0534d31e,-4.4712652309758285,298.0,0.6332081668880388,0.0545962563208702,47.0,89.0,0.6369346806919558,0.0002215341854722,5.097930668187464e-64,0.0657325543869398,6.79532645260112,-0.0269020124707442,173.0,5.939172275346566,0.0269077963201307,11.0,0.8977061376317421,113.0,4.547913433545728,1.0,-0.0441378430456821,-0.1650137862102901,0.0,3.0897902245971243,-0.0785852644356681,0.0087895623735924,0.0818350898946063,0.1667699938003719,0.5688178251528193,359258.8379524621
12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,-6.103111518093214,113.0,0.5152719646762668,0.0982403454436517,34.0,85.0,0.551712364163692,9.7279846658899e-08,0.0050541022601462,-0.1036830527601079,6.662939192834132,-0.1266956153606504,142.0,5.824908941027815,0.1386046156291178,11.0,0.7526348419094855,67.0,4.500727887714232,1.0,0.0977247520353724,-0.0802285153159057,1.0,3.07363177795616,0.0003826471464076,-0.0214618552553049,0.1146931184128952,0.2132672039677619,0.3950376394702862,390011.6177606235
12cc7df2e6aca1aa0270dab5fe9f47843c2d4c005e4f582459dfeca022fb05ac,-2.3426037055174214,411.0,0.7333259593295722,0.0029904130160576,57.0,120.0,0.7275992257754653,0.1585952178680717,1.6120886522461167e-126,0.0633168233284992,7.103954832015424,0.0596026294458075,208.0,6.244261574467608,0.0688263141881566,12.0,0.0204587724736515,132.0,4.70617482695708,1.0,0.1303445638809234,0.1390151941634956,1.0,3.155855178341154,0.0380441181054036,0.1733478959744981,0.3279603223806571,0.3930564166150031,0.7339710440150075,-9346.347873722028
1300914ae3947528640096f863cfa01e924adb659f39282826742dc8ba0f81f4,1.04305494430004,154.0,0.5153800569522285,0.052163707690983,37.0,93.0,0.4267667521765527,0.994700081659795,2.6632257344439506e-42,-0.0551756315494418,7.009511588250573,-0.0455528355960093,175.0,6.159663124618906,0.0625579969144357,15.0,0.1264724116553006,103.0,4.674540946375652,1.0,-0.1087349531409771,-0.1028186787378459,1.0,3.1434598542464194,-0.0567302707544643,-0.0925540461449024,0.1407315561066336,0.2541847489150651,0.9415273272573096,109766.46114999776
14c9c5e9966a677d7787923e4a3c8e208ca58d29aeea4cd85d587fd3aecba620,-6.415554550164451,97.0,0.4422193104378001,0.1107829552929766,55.0,100.0,0.4644474100511077,1.8451035791392536e-08,0.0315508645070937,-0.0189997202332832,6.837592857559836,-0.0570266247822604,169.0,5.986555508442184,0.108978148800732,9.0,0.7867327960322381,101.0,4.572429738074953,1.0,0.0663360321252954,-0.0001980180231319,1.0,3.0991916201934666,-0.0445740030886521,0.004546901275363,0.0954742715437073,0.1934283942963422,0.3197416961710657,70416.2217553514
14e788b536994a9402114f567a872f866c9b359446f28a63a18f4b3aaf801d12,-4.8042599246568125,142.0,0.4843891716835223,0.0338738576865977,52.0,86.0,0.4572924983236051,5.337457642756581e-05,2.4509436763928555e-19,-0.0094141169700519,6.84992407676497,-0.0107690395395015,180.0,5.980829776626677,0.0025792633630785,12.0,0.2430254184748914,110.0,4.556985323210268,1.0,0.1236435639766718,0.0620562167247023,1.0,3.087251336006527,0.0116220358990943,0.0814151872291888,0.1704897706137631,0.34221946683199,1.2913457590101378,-393007.12827970274
