id,"y__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.8","y__agg_linear_trend__attr_""slope""__chunk_len_50__f_agg_""var""","y__fft_coefficient__attr_""imag""__coeff_27","y__fft_coefficient__attr_""real""__coeff_50","y__fft_coefficient__attr_""abs""__coeff_14","y__fft_coefficient__attr_""angle""__coeff_21","y__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""abs""__coeff_54","y__fft_coefficient__attr_""imag""__coeff_62",y__time_reversal_asymmetry_statistic__lag_2,y__partial_autocorrelation__lag_9,"y__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0","y__fft_coefficient__attr_""imag""__coeff_71","y__fft_coefficient__attr_""real""__coeff_41","y__fft_coefficient__attr_""abs""__coeff_53","y__fft_coefficient__attr_""angle""__coeff_81","y__agg_autocorrelation__f_agg_""mean""__maxlag_40",y__ar_coefficient__coeff_4__k_10,y__mean_second_derivative_central,"y__fft_coefficient__attr_""real""__coeff_79","y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""","y__fft_coefficient__attr_""angle""__coeff_74","y__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""max""","y__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_22","y__fft_coefficient__attr_""abs""__coeff_28","y__fft_coefficient__attr_""real""__coeff_51","y__fft_coefficient__attr_""real""__coeff_82","y__fft_aggregated__aggtype_""variance""","y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var"""
12c1683495eee1b714c9b0a145630b2e10ef92ec97be67cb46bf6ba23b83cd78,-2.513011152416357,49334.19979765214,109675.69243621793,71447.93215469595,59897.02287634928,-120.8465123974932,-817.2259963235637,153374.07661121452,-92273.85135810974,-356765633.34679925,-0.1266956153606504,340294.0183867686,-56484.65570664944,-8155.491865235639,116422.39437724458,42.86239696731954,0.5152719646762668,0.0918209773284556,0.8594040968342644,-20559.23863602031,-2.722665501491724,-177.81695807604737,54.15062064156305,6354.442612505245,-229688.97199535923,129397.00037354254,129277.8808170935,-24799.96202612908,46260.78091710191,936.368483302468
12cc7df2e6aca1aa0270dab5fe9f47843c2d4c005e4f582459dfeca022fb05ac,56.20657276995305,22841.6959066046,22416.988260361468,-7408.60751646127,141689.27285122132,-68.25768608692778,1.926010536906518,25358.01911568158,-31739.904715400746,-19778070.77128652,0.0596026294458075,18222.82928764901,21597.31506204382,5167.858351476654,69252.26365197882,126.76334414093742,0.7333259593295722,0.0129104586714005,-0.1039726877715704,-21674.49478985421,6.394061786084041,65.82585518696199,27.89595818617819,30.35832135640877,9727.099867495434,41904.63833196774,-8268.272350854262,8524.760138581427,67792.5760099343,250.34160194672103
1300914ae3947528640096f863cfa01e924adb659f39282826742dc8ba0f81f4,20.38167938931298,12533.030423938391,99571.6844436185,-14282.353700976872,118213.85792630965,40.72239862504164,151.16087428967157,49421.71095838871,31677.16695607493,630200061.3188316,-0.0455528355960093,3876.486707705563,21191.59236595811,-9498.915200767886,54635.89176364589,126.42849833512436,0.5153800569522285,0.0157443922186234,-0.0819366852886405,-13019.134421855751,3.188006651088267,103.81129441318956,29.28825118937554,286.1093290188175,-16677.021508187747,99001.12896806563,-11716.371560474943,-13514.672501418816,38851.63329066071,15.645242146856727
14c9c5e9966a677d7787923e4a3c8e208ca58d29aeea4cd85d587fd3aecba620,-3.593283582089552,3582.581482031768,-16930.694862087064,21670.91618874642,49165.61130428609,27.374817425785444,-34.052870675776546,34378.391964759416,-5949.082714017252,25981333.73523928,-0.0570266247822604,32365.832225455408,-14552.101053395574,-10084.670179594052,6072.619313777268,-119.4483086025718,0.4422193104378001,0.067550206145624,0.004965859714463,-20211.61049851949,0.4500675530827634,-13.311980645445482,13.50991003269774,1868.0080719955304,104806.28265784708,23453.033755259745,-2209.071791718584,-14049.316020347504,51247.73382315754,42.73261739520414
14e788b536994a9402114f567a872f866c9b359446f28a63a18f4b3aaf801d12,-43.13805970149254,47941.763701230906,-217160.1197645479,82969.40659140973,245108.4822282133,-62.96409213157905,-9.815398019523672,91345.9792940412,82458.83511367414,-207633304.56183964,-0.0107690395395015,11414.963043653675,-35813.996868433635,-153409.90533592802,15935.321200986536,22.926237735610137,0.4843891716835223,0.0584460200407531,0.0077591558038485,-28349.212786325817,4.579236857892577,63.07568433760176,63.35097819045878,178.53677432464767,85405.72361395083,174341.66693949257,-87336.87936244057,32570.56627243529,53046.3386555236,941.8954596696632
14f72e22ca86f3e9ec2a842a0dfa3a9d1b931a9e6bf5af3bd26a0dcda3f93073,1.942760942760943,1980.5112638412493,-15205.219366202227,5047.418841955502,15104.902453059009,95.72092868838224,69.0244860320736,9420.469681347551,128.56491958912693,975992.5102548166,0.0142663046546451,5444.029109705812,-1201.6995697495508,-18747.67448137599,11364.65330823886,90.635303890402,0.4884648174463592,-0.0267942510030581,-0.0086902545003103,-8032.842888328989,0.0671153824696249,-170.87772001168312,10.284655904085668,743.0605620184838,242040.57614447203,14066.40346657552,4294.306329664249,-3475.1324567440265,31679.1633134119,6.0345716229584605
1574c6fb6f73c91b31ea7a1aec4c85fa9c937c84c6b3fd517b42ace2442005fb,-31.40331491712708,3840.246770929975,21631.715220101032,-2357.5146194099307,78782.83855195428,11.63768655383637,-773.8245610298751,36757.444134892015,555.3937278943931,-32201765.63704164,0.012704385881287,44602.294545277975,21223.181284225888,20248.56645657623,13206.44388953702,-20.540490078749457,0.364803243805596,0.0148989396502313,0.0400372439478584,-21304.57334253402,1.440040496239177,-16.042868043900192,17.31792505812801,227.1193733460604,16212.84905340946,26560.6986646958,-6586.570702503708,4891.519117051723,60007.01851749934,144.73695746995554
162316c29e309f265676784f693e99bc34b101b279fb14bbd1211d98ce8332ab,-86.5079365079365,19252937.574831303,390423.3070450678,-21351.00394398005,959732.769568904,-165.56677973921558,219.45923731358096,1118612.0919895542,-295558.7319051507,2528422318749.14,0.0163454674539695,90506.13644138312,-233330.6850273212,-78387.99737236211,263312.269353296,-141.9526843508809,0.0275183385702736,-0.2569246060616709,0.2045313469894475,-1900162.9100380105,18.30787779812324,-136.4361911751856,1108.1674435294965,1029.7027962142356,-475836.4100713412,571245.9083727386,124335.52608041585,-763886.2075782067,84857.25495686906,423742.2159891644
16a424c485ab1c8f57d17b2e5b2a63ef8e9f3b3b58feb2b193fd39d085c0c7b8,1.6180257510729614,196.28837325412155,-14528.13766404126,-12108.919757648597,35830.982330959574,43.13737323530273,-34.81205368684854,12437.096070575084,-1413.3378830023216,17540835.34928527,0.1578822580729388,29977.46298683713,2213.349712133735,2302.759652806081,40963.861136867934,-136.88705839662444,0.6082462107954186,-0.19163095904734,0.026381129733085,-10138.895596159018,-1.0145229987918545,-163.79726860501313,8.273377226994068,-126.08401141893214,11108.061040978924,23441.71522443788,7754.12815280945,-2007.1962530340857,51097.27999121764,17.222108253862256
1992918c23cc92244ef4a1efabbf23ab28abe05bf37658eec9af9232d78e0939,-30.76233183856502,-364938.9289239202,-352890.3959715103,257152.5657757371,485400.8364465408,-75.06176792433958,-1104.470678674861,448244.745902126,-320184.5345085376,-85217645725.90428,0.0480017520715039,44488783.73396069,-262461.7499665149,-516.7354898613048,428371.0961258298,-58.77378930923979,0.2186199056834377,-0.0091172588914876,-1.415270018621974,137677.4149556922,12.138584336183843,-45.08595650298368,24.78282665729896,24597.96292154278,-267595.7745714358,163497.13472679156,199308.33130228287,-51039.92791365656,52638.77308479027,18992.89117959255
