id,y__percentage_of_reoccurring_values_to_all_values,y__ratio_value_number_to_time_series_length,y__partial_autocorrelation__lag_3,y__ar_coefficient__coeff_9__k_10,y__percentage_of_reoccurring_datapoints_to_all_datapoints,y__longest_strike_above_mean,"y__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)",y__partial_autocorrelation__lag_9,y__mean_second_derivative_central,y__range_count__max_1__min_-1,"y__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",y__sum_of_reoccurring_values,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""","y__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",y__absolute_maximum,y__maximum,"y__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""",y__lempel_ziv_complexity__bins_100,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""",y__lempel_ziv_complexity__bins_5,y__quantile__q_0.6,y__quantile__q_0.9,y__median,y__quantile__q_0.7,y__quantile__q_0.8,y__lempel_ziv_complexity__bins_10,y__ratio_beyond_r_sigma__r_1,"y__fft_coefficient__attr_""real""__coeff_0","y__fft_coefficient__attr_""abs""__coeff_0",y__mean
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---0,0.7171945701357466,0.221,0.103045817940744,0.0186708186902707,0.9375,114.0,0.0002103720624074,0.023898023050586,1.4589589589589596e-07,2000.0,2.386523945774087e-12,133.572655,3.829098072818064e-09,0.228569214369262,0.421986,0.421986,2.778358999979644e-12,0.456,0.421602618292683,0.168,0.421365,0.421493,0.421341,0.42139,0.4214232,0.233,0.2385,842.719024,842.719024,0.421359512
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---15,0.7171945701357466,0.221,0.103045817940744,0.0186708186902707,0.9375,114.0,0.0002103720624074,0.023898023050586,1.4589589589589596e-07,2000.0,2.386523945774087e-12,133.572655,3.829098072818064e-09,0.228569214369262,0.421986,0.421986,2.778358999979644e-12,0.456,0.421602618292683,0.168,0.421365,0.421493,0.421341,0.42139,0.4214232,0.233,0.2385,842.719024,842.719024,0.421359512
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---24,0.7171945701357466,0.221,0.103045817940744,0.0186708186902707,0.9375,114.0,0.0002103720624074,0.023898023050586,1.4589589589589596e-07,2000.0,2.386523945774087e-12,133.572655,3.829098072818064e-09,0.228569214369262,0.421986,0.421986,2.778358999979644e-12,0.456,0.421602618292683,0.168,0.421365,0.421493,0.421341,0.42139,0.4214232,0.233,0.2385,842.719024,842.719024,0.421359512
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---26,0.7171945701357466,0.221,0.103045817940744,0.0186708186902707,0.9375,114.0,0.0002103720624074,0.023898023050586,1.4589589589589596e-07,2000.0,2.386523945774087e-12,133.572655,3.829098072818064e-09,0.228569214369262,0.421986,0.421986,2.778358999979644e-12,0.456,0.421602618292683,0.168,0.421365,0.421493,0.421341,0.42139,0.4214232,0.233,0.2385,842.719024,842.719024,0.421359512
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---1,0.6863636363636364,0.33,0.1616320213124203,0.079526338378512,0.8965,39.0,-7.21108230559958e-05,0.1160116437914581,1.0735735735736056e-07,2000.0,-2.079116749478928e-12,191.085233,1.1479184591521128e-08,0.2283708119647376,0.422444,0.422444,3.810613336593719e-12,0.4805,0.4222834365853659,0.1935,0.421872,0.4220371,0.421827,0.421915,0.421963,0.2645,0.3,843.655713,843.655713,0.4218278565
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---10,0.7344262295081967,0.305,0.1023032538790465,0.0765690609468614,0.919,109.0,-2.308882451093114e-05,0.0958502659829335,4.604604604605042e-08,2000.0,-1.2101135327096698e-11,188.972285,1.1353812497755876e-08,0.2283031044821386,0.422446,0.422446,4.006886811579449e-12,0.4805,0.4222018487804878,0.189,0.42182,0.422023,0.4217805,0.4218733,0.421937,0.2585,0.316,843.609034,843.609034,0.421804517
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---11,0.4854186265286924,0.5315,0.0158019478847001,0.0340086390138902,0.7265,115.0,0.0009207125137961,0.0216214753653342,7.55755755755817e-08,2000.0,3.537897273537959e-09,217.707813,-1.1895522567082261e-07,0.2297378951680212,0.449459,0.449459,3.488089876436496e-09,0.2525,0.4217770707317073,0.038,0.421604,0.4221042,0.421498,0.4217173,0.421868,0.038,0.057,846.100602,846.100602,0.423050301
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---14,0.4854186265286924,0.5315,0.0158019478847001,0.0340086390138902,0.7265,115.0,0.0009207125137961,0.0216214753653342,7.55755755755817e-08,2000.0,3.537897273537959e-09,217.707813,-1.1895522567082261e-07,0.2297378951680212,0.449459,0.449459,3.488089876436496e-09,0.2525,0.4217770707317073,0.038,0.421604,0.4221042,0.421498,0.4217173,0.421868,0.038,0.057,846.100602,846.100602,0.423050301
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---12,0.7392592592592593,0.3375,0.1568607074930073,0.0554203461082045,0.912,49.0,9.809336823031904e-05,0.0696766471971585,9.459459459459197e-08,2000.0,1.332394052462876e-12,210.44431,1.2424526186533576e-08,0.2283694485263236,0.422241,0.422241,4.173281998684093e-12,0.4925,0.4219478829268293,0.2125,0.421775,0.4219581,0.421731,0.421826,0.4218822,0.285,0.334,843.463411,843.463411,0.4217317055
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---29,0.7392592592592593,0.3375,0.1568607074930073,0.0554203461082045,0.912,49.0,9.809336823031904e-05,0.0696766471971585,9.459459459459197e-08,2000.0,1.332394052462876e-12,210.44431,1.2424526186533576e-08,0.2283694485263236,0.422241,0.422241,4.173281998684093e-12,0.4925,0.4219478829268293,0.2125,0.421775,0.4219581,0.421731,0.421826,0.4218822,0.285,0.334,843.463411,843.463411,0.4217317055
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---13,0.6575809199318569,0.2935,0.195609811786877,0.0349947533282151,0.8995,158.0,0.0001466195409572,0.0585638964057361,9.409409409409097e-08,2000.0,-4.275772651079102e-12,162.66096199999998,5.488386043890261e-09,0.2286410035133703,0.422166,0.422166,2.8033357432409045e-12,0.4585,0.4218435597560975,0.157,0.421397,0.421612,0.421371,0.4214323,0.421491,0.2315,0.2235,842.8065389999999,842.8065389999999,0.4214032694999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---16,0.7423312883435583,0.326,0.07155244278841,-0.0027742451605429,0.916,63.0,-0.0001138053144633,0.0093486910247902,9.609609609610885e-08,2000.0,2.4307989274930924e-12,204.047808,6.983394413965146e-09,0.2282092070363589,0.422367,0.422367,3.841666885032698e-12,0.4655,0.4219604,0.171,0.421623,0.421819,0.421577,0.4216793,0.4217412,0.2395,0.343,843.177424,843.177424,0.421588712
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---17,0.7240204429301533,0.2935,0.1023847195740426,0.0422483080324084,0.919,100.0,0.0001397536579124,0.0663694710744727,5.6806806806815e-08,2000.0,-2.0139901299379408e-12,179.324552,7.46478123092269e-09,0.2287425969245911,0.422617,0.422617,3.74482106058539e-12,0.463,0.4221801439024391,0.171,0.421937,0.4221421,0.421901,0.4219823,0.422045,0.244,0.293,843.854798,843.854798,0.421927399
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---18,0.7242990654205608,0.321,0.0642445657180684,0.0362878782325699,0.9115,38.0,-7.083849182747769e-05,0.0568000405629255,-3.2282282282293736e-08,2000.0,1.5483310250689178e-11,196.083552,4.236272804987542e-09,0.2284239895369732,0.422313,0.422313,3.980885421005938e-12,0.481,0.4220175134146342,0.181,0.421737,0.421905,0.4217,0.421774,0.421822,0.258,0.3245,843.3919080000001,843.3919080000001,0.421695954
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---19,0.6506717850287908,0.2605,0.093500302415975,-0.0154796690072711,0.909,50.0,-4.228947025690976e-06,0.0059083351314104,4.654654654655143e-08,2000.0,6.720421052636836e-13,142.951974,5.308185199999904e-09,0.2284321146290954,0.422417,0.422417,2.841080613464705e-12,0.4435,0.4220534097560975,0.1395,0.421687,0.4218401,0.421664,0.421714,0.421755,0.226,0.2325,843.363959,843.363959,0.4216819795
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---22,0.6506717850287908,0.2605,0.093500302415975,-0.0154796690072711,0.909,50.0,-4.228947025690976e-06,0.0059083351314104,4.654654654655143e-08,2000.0,6.720421052636836e-13,142.951974,5.308185199999904e-09,0.2284321146290954,0.422417,0.422417,2.841080613464705e-12,0.4435,0.4220534097560975,0.1395,0.421687,0.4218401,0.421664,0.421714,0.421755,0.226,0.2325,843.363959,843.363959,0.4216819795
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---6,0.6506717850287908,0.2605,0.093500302415975,-0.0154796690072711,0.909,50.0,-4.228947025690976e-06,0.0059083351314104,4.654654654655143e-08,2000.0,6.720421052636836e-13,142.951974,5.308185199999904e-09,0.2284321146290954,0.422417,0.422417,2.841080613464705e-12,0.4435,0.4220534097560975,0.1395,0.421687,0.4218401,0.421664,0.421714,0.421755,0.226,0.2325,843.363959,843.363959,0.4216819795
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---2,0.5979695431472081,0.4925,0.1490717952457989,0.0471069780053487,0.802,70.0,0.0006366012142011,0.0523258865454521,-5.105105105107433e-08,2000.0,7.466758210488972e-11,248.176532,5.1201441170074496e-08,0.2291772550002671,0.422547,0.422547,1.6757199700307118e-11,0.5015,0.4221429012195122,0.2235,0.4214574,0.4218331,0.421368,0.421555,0.421684,0.298,0.3665,842.761151,842.761151,0.4213805754999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---9,0.5979695431472081,0.4925,0.1490717952457989,0.0471069780053487,0.802,70.0,0.0006366012142011,0.0523258865454521,-5.105105105107433e-08,2000.0,7.466758210488972e-11,248.176532,5.1201441170074496e-08,0.2291772550002671,0.422547,0.422547,1.6757199700307118e-11,0.5015,0.4221429012195122,0.2235,0.4214574,0.4218331,0.421368,0.421555,0.421684,0.298,0.3665,842.761151,842.761151,0.4213805754999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---20,0.7550702028081123,0.3205,0.0624530546928829,0.0272964076719071,0.9215,23.0,0.0001525770075788,0.0136551105708705,9.134134134135629e-08,2000.0,5.7126830517681284e-12,204.058963,1.1884941531172392e-08,0.2284519042750977,0.422251,0.422251,5.095874863732113e-12,0.484,0.4219691390243903,0.207,0.42165,0.421838,0.421589,0.4217123,0.421772,0.275,0.358,843.218237,843.218237,0.4216091185
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---21,0.7477064220183486,0.327,0.0477226489273943,0.0313002145952175,0.9175,42.0,0.0002062992714276,0.0439530042766131,8.183183183183729e-08,2000.0,-2.502621536385365e-12,207.705152,1.6395801796508732e-08,0.2304075008839843,0.425586,0.425586,6.034283417127179e-12,0.4745,0.4252401756097561,0.198,0.424813,0.4249843,0.424742,0.424865,0.4249142,0.264,0.3495,849.5155299999999,849.5155299999999,0.4247577649999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---25,0.7477064220183486,0.327,0.0477226489273943,0.0313002145952175,0.9175,42.0,0.0002062992714276,0.0439530042766131,8.183183183183729e-08,2000.0,-2.502621536385365e-12,207.705152,1.6395801796508732e-08,0.2304075008839843,0.425586,0.425586,6.034283417127179e-12,0.4745,0.4252401756097561,0.198,0.424813,0.4249843,0.424742,0.424865,0.4249142,0.264,0.3495,849.5155299999999,849.5155299999999,0.4247577649999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---23,0.7745098039215687,0.255,0.1772342775951011,0.0527601030589055,0.9425,167.0,0.0003549788927695,0.0511776701183595,1.629129129129161e-07,2000.0,-2.2379897324352362e-12,166.458669,4.2385669516208886e-09,0.2286989719027942,0.422286,0.422286,2.538873395578728e-12,0.441,0.4218121231707317,0.138,0.42143,0.4215691,0.421389,0.42147,0.421511,0.2095,0.3125,842.8113579999999,842.8113579999999,0.421405679
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---27,0.5495495495495496,0.4995,-0.0551709079422017,-0.2998279531941417,0.775,55.0,-6.163097558059758e-05,0.0319813506942746,1.4839839839840098e-07,2000.0,3.6324005097781845e-09,231.424481,-3.885516045007477e-07,0.2282366627941833,0.44936,0.44936,2.3871039638900683e-09,0.248,0.4212194243902439,0.0335,0.4216404,0.421983,0.421552,0.4217323,0.421841,0.0335,0.005,843.371048,843.371048,0.421685524
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---28,0.6791808873720137,0.293,0.0947527608036354,0.0416526808396877,0.906,51.0,0.0002647205725616,0.0677209089120663,2.3273273273275712e-08,2000.0,2.447274265463387e-12,167.811265,5.046633984040045e-09,0.2286139970403377,0.422199,0.422199,3.2826385203260997e-12,0.4715,0.4219197987804878,0.169,0.421664,0.421809,0.421626,0.421707,0.4217492,0.2435,0.28,843.2704080000001,843.2704080000001,0.421635204
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---4,0.5759429153924567,0.4905,0.1582100950880108,0.0307171678539111,0.792,67.0,0.0005858783151359,0.0431147363540383,5.48048048047971e-08,2000.0,6.124328442802693e-11,238.041342,4.45203397566086e-08,0.2291502988530744,0.4224,0.4224,1.727454994134892e-11,0.5015,0.4221664487804878,0.2235,0.421415,0.421808,0.421308,0.421524,0.4216626,0.299,0.3875,842.6756310000001,842.6756310000001,0.4213378155
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fannkuch_redux---8,0.6599378881987578,0.322,0.1303063453816637,0.0670948440503159,0.8905,238.0,8.486963371811343e-05,0.0862648174585451,-1.3013013012998245e-08,2000.0,2.3594793542457e-12,179.21106500000002,6.328000068827937e-09,0.2286693466385516,0.422462,0.422462,3.462491242368676e-12,0.4665,0.4221324731707317,0.177,0.4216524,0.4219561,0.421606,0.4217103,0.421813,0.2395,0.2915,843.315942,843.315942,0.4216579709999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---0,0.8272251308900523,0.0955,0.0342637925145957,0.0073773446925083,0.9835,10.0,4.3644523227194025e-05,0.0062091198973455,-1.8018018018018682e-08,2000.0,-8.538344214650964e-13,11.695466,1.0879187670822995e-09,0.0401637032804714,0.074126,0.074126,2.870576843310252e-13,0.4835,0.0741030207317073,0.2085,0.074033,0.0740671,0.074025,0.074043,0.074053,0.2785,0.3005,148.04789499999998,148.04789499999998,0.0740239475
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---1,0.8629629629629629,0.135,0.0941677335952863,0.0267626633435994,0.9815,18.0,-2.549952838981192e-05,0.0344895086640113,-2.4024024024027213e-08,2000.0,1.4418570341063649e-12,17.289745,1.7352185216958091e-09,0.0401719291853721,0.074342,0.074342,7.074293498538417e-13,0.4895,0.0742752341463414,0.2155,0.074234,0.074279,0.0742215,0.074247,0.074261,0.2855,0.3025,148.431381,148.431381,0.0742156905
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---10,0.7840909090909091,0.176,0.0582123602758315,-0.0208014659191286,0.962,7.0,1.7641551039645038e-05,-0.0203703962346297,-7.457457457457275e-08,2000.0,-4.760448150300827e-12,20.431142,7.257172405984999e-09,0.0401022174797938,0.074293,0.074293,2.419177542890376e-12,0.459,0.0742212365853658,0.1905,0.073957,0.0741431,0.073943,0.073986,0.074044,0.2575,0.204,147.961316,147.961316,0.073980658
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---21,0.7840909090909091,0.176,0.0582123602758315,-0.0208014659191286,0.962,7.0,1.7641551039645038e-05,-0.0203703962346297,-7.457457457457275e-08,2000.0,-4.760448150300827e-12,20.431142,7.257172405984999e-09,0.0401022174797938,0.074293,0.074293,2.419177542890376e-12,0.459,0.0742212365853658,0.1905,0.073957,0.0741431,0.073943,0.073986,0.074044,0.2575,0.204,147.961316,147.961316,0.073980658
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---11,0.8421052631578947,0.114,0.0396673161908619,0.0285994131473927,0.982,17.0,5.510554734600166e-05,0.0324005322726273,9.009009009007601e-09,2000.0,3.468154350965167e-13,14.229030000000002,1.3082321206982483e-09,0.0402396866600369,0.074275,0.074275,4.1826081168021513e-13,0.4725,0.0742085146341463,0.1905,0.074119,0.074162,0.074109,0.074131,0.074143,0.261,0.3075,148.217027,148.217027,0.0741085135
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---16,0.8421052631578947,0.114,0.0396673161908619,0.0285994131473927,0.982,17.0,5.510554734600166e-05,0.0324005322726273,9.009009009007601e-09,2000.0,3.468154350965167e-13,14.229030000000002,1.3082321206982483e-09,0.0402396866600369,0.074275,0.074275,4.1826081168021513e-13,0.4725,0.0742085146341463,0.1905,0.074119,0.074162,0.074109,0.074131,0.074143,0.261,0.3075,148.217027,148.217027,0.0741085135
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---12,0.8220338983050848,0.118,0.1654430472155007,0.0051985348834615,0.979,18.0,-1.2384847083085244e-05,0.0083089082825117,-4.504504504509009e-09,2000.0,-4.0327425046407997e-13,14.380886,1.5432384129675815e-09,0.04013957622011,0.074277,0.074277,4.79668712451336e-13,0.476,0.0742245585365853,0.197,0.074141,0.074188,0.074131,0.074154,0.074169,0.2655,0.3095,148.260942,148.260942,0.074130471
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---13,0.6501650165016502,0.1515,0.0214750875308458,0.0205442426185513,0.947,4.0,3.523073068321727e-05,0.0207337808856555,1.3513513513513137e-08,2000.0,1.9529999062479614e-13,14.582581,4.095658051870346e-09,0.0400923881521505,0.074335,0.074335,2.10969681624718e-12,0.4245,0.074216575609756,0.1935,0.073969,0.0740811,0.07396,0.073981,0.073995,0.2325,0.162,147.96677899999997,147.96677899999997,0.0739833894999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---23,0.6501650165016502,0.1515,0.0214750875308458,0.0205442426185513,0.947,4.0,3.523073068321727e-05,0.0207337808856555,1.3513513513513137e-08,2000.0,1.9529999062479614e-13,14.582581,4.095658051870346e-09,0.0400923881521505,0.074335,0.074335,2.10969681624718e-12,0.4245,0.074216575609756,0.1935,0.073969,0.0740811,0.07396,0.073981,0.073995,0.2325,0.162,147.96677899999997,147.96677899999997,0.0739833894999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---4,0.6501650165016502,0.1515,0.0214750875308458,0.0205442426185513,0.947,4.0,3.523073068321727e-05,0.0207337808856555,1.3513513513513137e-08,2000.0,1.9529999062479614e-13,14.582581,4.095658051870346e-09,0.0400923881521505,0.074335,0.074335,2.10969681624718e-12,0.4245,0.074216575609756,0.1935,0.073969,0.0740811,0.07396,0.073981,0.073995,0.2325,0.162,147.96677899999997,147.96677899999997,0.0739833894999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---14,0.7056451612903226,0.124,0.217204810072603,0.0674237578830142,0.9635,14.0,-2.656291144261641e-05,0.0555353006752947,-1.526526526526664e-08,2000.0,-4.734805355033534e-12,12.987892,2.159731468329192e-09,0.0400643568944788,0.074356,0.074356,9.06699301673308e-13,0.4215,0.0743250353658536,0.13,0.074236,0.074274,0.07423,0.074241,0.0742462,0.212,0.147,148.446438,148.446438,0.074223219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---15,0.7161016949152542,0.118,0.0385701303331761,-0.012556148086739,0.9665,8.0,2.8649646128854145e-05,-0.0136528274436567,1.8018018018018682e-08,2000.0,2.3335026268913695e-12,12.526163999999998,9.752172259351726e-10,0.0401371866470963,0.074394,0.074394,9.337024874412318e-13,0.399,0.0742435365853658,0.1425,0.074107,0.07415,0.074105,0.07411,0.074115,0.2095,0.183,148.218778,148.218778,0.074109389
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---17,0.8943089430894309,0.123,-0.0045459516011051,-0.0261087386954695,0.987,9.0,4.29857726929742e-06,-0.0262242604018284,2.2022022022023208e-08,2000.0,1.8259666022911613e-12,16.308028,1.9180080628429e-09,0.0401468566617808,0.074276,0.074276,5.808381944052962e-13,0.499,0.0742305926829268,0.239,0.074137,0.07419,0.074123,0.074154,0.074169,0.302,0.352,148.244462,148.244462,0.074122231
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---18,0.7731958762886598,0.0485,-0.0054605902037484,-0.044381503733037,0.989,20.0,3.874193261579344e-05,-0.0313511217688856,2.1271271271271707e-08,2000.0,-3.776270601694026e-14,5.551959999999999,1.3017645985038108e-10,0.0401355738766395,0.074122,0.074122,7.580073354074103e-14,0.405,0.0740589292682926,0.1235,0.074024,0.074036,0.074022,0.074027,0.07403,0.1805,0.204,148.045733,148.045733,0.0740228664999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---6,0.7731958762886598,0.0485,-0.0054605902037484,-0.044381503733037,0.989,20.0,3.874193261579344e-05,-0.0313511217688856,2.1271271271271707e-08,2000.0,-3.776270601694026e-14,5.551959999999999,1.3017645985038108e-10,0.0401355738766395,0.074122,0.074122,7.580073354074103e-14,0.405,0.0740589292682926,0.1235,0.074024,0.074036,0.074022,0.074027,0.07403,0.1805,0.204,148.045733,148.045733,0.0740228664999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---19,0.8045454545454546,0.11,0.0303973723964588,0.0283412273525974,0.9785,11.0,4.6445574784085406e-05,0.0210887495645717,1.0510510510510604e-08,2000.0,-4.313044156526575e-13,13.132888,1.2498188309226975e-09,0.0402464118059434,0.074311,0.074311,7.003556807259415e-13,0.4405,0.0743013585365853,0.163,0.074196,0.074237,0.074191,0.074201,0.07421,0.23,0.219,148.38141000000002,148.38141000000002,0.074190705
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---2,0.8214285714285714,0.098,0.0658412153931815,0.0121908473310806,0.9825,20.0,-7.67790478096127e-05,0.0130788979611287,-6.756756756756568e-09,2000.0,-2.148817430109401e-13,11.950625,9.599149077306943e-10,0.0401340312310186,0.074351,0.074351,2.930936373105682e-13,0.4835,0.0743080560975609,0.2055,0.074245,0.074279,0.074236,0.074254,0.074265,0.28,0.31,148.468688,148.468688,0.074234344
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---5,0.8214285714285714,0.098,0.0658412153931815,0.0121908473310806,0.9825,20.0,-7.67790478096127e-05,0.0130788979611287,-6.756756756756568e-09,2000.0,-2.148817430109401e-13,11.950625,9.599149077306943e-10,0.0401340312310186,0.074351,0.074351,2.930936373105682e-13,0.4835,0.0743080560975609,0.2055,0.074245,0.074279,0.074236,0.074254,0.074265,0.28,0.31,148.468688,148.468688,0.074234344
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---20,0.5947712418300654,0.153,0.0189807269153883,-0.0035893158756192,0.938,4.0,2.7689036716562515e-05,-0.0035105077168978,1.3513513513513137e-08,2000.0,2.2234736767103968e-12,13.47468,3.547508601496294e-09,0.0401046856844908,0.074355,0.074355,2.4913131655945065e-12,0.405,0.0742759731707317,0.173,0.073987,0.074077,0.073984,0.073991,0.07401,0.21,0.127,148.009524,148.009524,0.074004762
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---22,0.8549618320610687,0.131,0.0574569813863082,-0.007102244832983,0.981,10.0,-1.790993313569924e-05,-0.0026679472292814,1.6016016016014668e-08,2000.0,7.339126919544126e-13,16.59563,2.176109217955108e-09,0.0401741310448277,0.074278,0.074278,7.570254865671506e-13,0.488,0.0742055621951219,0.211,0.074091,0.074153,0.074077,0.074108,0.074127,0.283,0.357,148.156748,148.156748,0.074078374
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---24,0.82,0.125,0.0275337108005684,0.0033910429886915,0.9775,9.0,5.807520171567634e-05,0.0022415505084573,-2.0020020020019203e-08,2000.0,3.202200963756525e-13,15.181272,1.8164804907730543e-09,0.0401956601027066,0.074242,0.074242,6.707422454205074e-13,0.475,0.0741656670731707,0.1965,0.074048,0.074109,0.074036,0.0740603,0.074079,0.263,0.2935,148.08413000000002,148.08413000000002,0.074042065
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---25,0.8245033112582781,0.151,0.1595410897940607,0.0118640024945287,0.9735,42.0,-5.4306386575693214e-05,0.014124700054671,1.5765765765764168e-08,2000.0,-6.29741225882576e-13,18.44764,2.886476974563574e-09,0.0401246851391072,0.07432,0.07432,9.218019190212745e-13,0.4785,0.0742314243902439,0.1985,0.074081,0.074165,0.074065,0.074101,0.074125,0.27,0.323,148.143384,148.143384,0.074071692
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---26,0.8526785714285714,0.112,0.1793270701538992,-0.001850257832534,0.9835,18.0,-2.613775240694224e-05,0.0010934451749526,5.8558558558561563e-08,2000.0,-3.818629666434843e-13,14.175906,1.3951888618453766e-09,0.040061227119983,0.074354,0.074354,4.613636217971108e-13,0.4785,0.0743052804878048,0.198,0.074238,0.07428,0.074226,0.0742492999999999,0.074263,0.2685,0.31,148.450052,148.450052,0.074225026
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---8,0.8526785714285714,0.112,0.1793270701538992,-0.001850257832534,0.9835,18.0,-2.613775240694224e-05,0.0010934451749526,5.8558558558561563e-08,2000.0,-3.818629666434843e-13,14.175906,1.3951888618453766e-09,0.040061227119983,0.074354,0.074354,4.613636217971108e-13,0.4785,0.0743052804878048,0.198,0.074238,0.07428,0.074226,0.0742492999999999,0.074263,0.2685,0.31,148.450052,148.450052,0.074225026
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---27,0.6994219653179191,0.0865,0.0934315410573039,0.0377183512897816,0.974,665.0,9.55758281217708e-05,0.0408242686293158,5.9059059059055615e-08,2000.0,-1.0506037897736806e-11,8.952052,4.106204560598485e-09,0.0401078908359138,0.074249,0.074249,1.684687491172134e-12,0.361,0.0742156792682926,0.111,0.07399,0.074003,0.073988,0.073992,0.073995,0.172,0.3085,147.943558,147.943558,0.073971779
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---7,0.6994219653179191,0.0865,0.0934315410573039,0.0377183512897816,0.974,665.0,9.55758281217708e-05,0.0408242686293158,5.9059059059055615e-08,2000.0,-1.0506037897736806e-11,8.952052,4.106204560598485e-09,0.0401078908359138,0.074249,0.074249,1.684687491172134e-12,0.361,0.0742156792682926,0.111,0.07399,0.074003,0.073988,0.073992,0.073995,0.172,0.3085,147.943558,147.943558,0.073971779
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---28,0.6177474402730375,0.1465,-0.0287499484087352,0.030808719685953,0.944,3.0,9.103744479593147e-06,0.0307003971333158,9.884884884885049e-08,2000.0,-1.7558418240114058e-12,13.400645,8.97533324389031e-09,0.0400591660275325,0.074336,0.074336,3.3407431199831176e-12,0.411,0.0742567292682926,0.195,0.073959,0.0742141,0.073956,0.073963,0.07398,0.218,0.174,147.97688699999998,147.97688699999998,0.0739884435
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---29,0.6177474402730375,0.1465,-0.0287499484087352,0.030808719685953,0.944,3.0,9.103744479593147e-06,0.0307003971333158,9.884884884885049e-08,2000.0,-1.7558418240114058e-12,13.400645,8.97533324389031e-09,0.0400591660275325,0.074336,0.074336,3.3407431199831176e-12,0.411,0.0742567292682926,0.195,0.073959,0.0742141,0.073956,0.073963,0.07398,0.218,0.174,147.97688699999998,147.97688699999998,0.0739884435
