id,FCN,OSCNN,Rocket
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---23,0.9878419452887537,0.9622356495468279,0.9894076108277758
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---24,0.973531310522918,0.9850586979722519,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---25,0.9806807727690893,0.9553805774278217,0.9894076108277758
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---26,0.9793996468510889,0.9720905739863085,0.9894076108277758
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---27,0.971314209472982,0.973531310522918,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---28,0.9806807727690893,0.9903567984570877,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---29,0.9746707193515705,0.9494382022471909,0.9878738884397736
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---3,0.9720905739863085,0.9746707193515705,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---4,0.9729729729729729,0.9792843691148777,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---5,0.9729729729729729,0.985100042571307,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---6,0.993705035971223,0.975609756097561,1.0
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---7,0.9785612196283946,0.9766009852216749,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---8,0.9778206364513019,0.9931787175989085,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#fasta---9,0.9778206364513019,0.9867986798679869,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---0,0.9605911330049259,0.927763272410792,0.9754877438719359
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---1,0.9746707193515705,0.9673055242390078,0.9820143884892086
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---10,0.6212987012987014,0.5750588235294117,0.5591397849462367
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---11,0.975609756097561,0.9558823529411765,0.9947229551451187
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---13,0.9903809157368219,0.9903809157368219,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---14,0.9975247524752475,0.9878419452887537,0.995697074010327
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---16,0.9692982456140351,0.9651972157772621,0.9799906933457422
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---18,0.9996076892899178,1.0,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---20,0.9903809157368219,0.9903809157368219,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---21,0.9845094664371772,0.9873417721518987,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---22,0.9889064976228209,0.9883953581432574,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---23,0.9729729729729729,0.9662664379645513,0.9792843691148777
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---25,0.7626666666666667,0.8666666666666667,0.5459999999999999
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---26,0.503225806451613,0.5426086956521738,0.5652173913043479
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---27,0.951219512195122,0.9378757515030061,0.9767671774592191
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---28,0.6413333333333333,0.7263492063492063,0.6933333333333332
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---29,0.9369369369369369,0.9069767441860465,0.9673055242390078
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---4,0.5146391752577321,0.514851485148515,0.5098039215686274
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---5,0.9902837155071902,0.9902837155071902,0.9902837155071902
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---6,0.5045544554455447,0.5804651162790698,0.5098039215686274
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---8,0.9884942471235617,0.9811320754716981,0.9891304347826086
warmup_results_0_8_linux2_i7_4790___C-default-c.json#nbody---9,0.9862442684451855,0.9894076108277758,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---1,0.9775621588841723,0.9845094664371772,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---10,0.6455172413793103,0.4853333333333333,0.5141573033707866
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---11,0.8927038626609441,0.8524590163934427,0.9894076108277758
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---12,0.6644444444444445,0.611764705882353,0.5942857142857143
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---13,0.8412942989214176,0.8681135225375626,0.9898989898989902
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---14,0.72,0.72,0.5857471264367816
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---15,0.8785982478097621,0.9580686149936468,0.9903809157368219
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---17,0.9069767441860465,0.7449856733524354,0.9898989898989902
warmup_results_0_8_linux2_i7_4790___C-default-c.json#richards---18,0.9539693128752501,0.9605911330049259,0.9903809157368219
